domain,case_id,delay_chips,rank,condition_number,residual_norm,coefficients_json,status
OAK,OAK.positive.d050.p+00.four,0.4,5,1.0333547552765339,78097.00301219628,"{""10"": [138.01799325486002, -65.58624500464708], ""11"": [-13.587499954044317, 151.28409325845848], ""21"": [-40.085719253736016, 147.37167288398518], ""24"": [-156.35524045580138, -23.1468013749979], ""27"": [0.12561879623367853, 1.1503382523753276]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.4,5,1.0354057362070894,43369.63094458932,"{""10"": [0.8746020781595154, -0.9104804690641312], ""11"": [0.5993610283074914, -0.5107013568190444], ""21"": [0.10303555094749765, 0.6186371357125015], ""24"": [0.06132148910626701, 0.21945987831541636], ""27"": [127.4820268059559, 2.483796156208575]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.39,5,1.0351805873492932,42995.96788860346,"{""10"": [0.8961044867081934, -0.8983678382069696], ""11"": [0.5829538900360502, -0.4990456801328187], ""21"": [0.162061141837777, 0.596860104319083], ""24"": [0.1111523559203725, 0.10107023108282938], ""27"": [129.9877007805167, 2.5313805129553435]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.38,5,1.0328595754645253,42633.46766946825,"{""10"": [0.6103064200803837, -0.8182811173175358], ""11"": [0.5947777349910139, -0.46090570747184456], ""21"": [0.22083940349172504, 0.6718566703926512], ""24"": [0.10412405977370509, 0.09268250773484088], ""27"": [132.35453183477057, 2.5744717341946908]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.37,5,1.032160089631504,42265.34075545788,"{""10"": [0.5748535598575869, -0.8578689590146209], ""11"": [0.6981542659219611, -0.40021303552831256], ""21"": [0.15352745371733698, 0.6823113541180409], ""24"": [0.11125722660237844, 0.19445389546214464], ""27"": [134.6928123714048, 2.6195523328052865]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.36,5,1.032382525243705,41915.13825881653,"{""10"": [0.36888022865566267, -0.759606401285631], ""11"": [0.6438313678282884, -0.5197414095992621], ""21"": [0.13369510529826384, 0.5790457444557942], ""24"": [0.1136846548063838, 0.2373167207794799], ""27"": [136.86477791492226, 2.6613545330895523]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.35,5,1.0323638239202295,41549.66454562276,"{""10"": [0.40285858760090815, -0.843915117449408], ""11"": [0.7133439983332307, -0.5416924414437808], ""21"": [0.09999554302348503, 0.4827941318901046], ""24"": [0.07504118980179725, 0.2515811108974508], ""27"": [139.0745090537676, 2.7052021487696414]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.34,5,1.0351597857162456,41159.441342659135,"{""10"": [0.4288603024738224, -0.7962986857135882], ""11"": [0.5791665663850936, -0.5119007306499372], ""21"": [0.1260607566186321, 0.4404934671058195], ""24"": [0.15263103606167103, 0.12994114850405789], ""27"": [141.37540177793989, 2.7495176481389882]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.33,5,1.033566296413186,40735.69089526469,"{""10"": [0.43258235286684166, -0.7289303418883911], ""11"": [0.7125787767875905, -0.43115979243956015], ""21"": [0.07030978271049242, 0.6134754842241502], ""24"": [0.05679140910423627, 0.13316337205745113], ""27"": [143.80672672594537, 2.7942577297459668]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.32,5,1.0340229412078719,40308.671125176275,"{""10"": [0.43044684928831783, -0.6814565887009908], ""11"": [0.8821783692671572, -0.3193002528068853], ""21"": [0.05977307350934752, 0.5496142582933335], ""24"": [0.08331149420693992, 0.1958169247829132], ""27"": [146.19167838252721, 2.8380887296488]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.31,5,1.0319591487846291,39869.98581686342,"{""10"": [0.5582883722706524, -0.5852749498626378], ""11"": [0.969298763811098, -0.2788173937594925], ""21"": [0.01978324090543768, 0.4147210718182063], ""24"": [0.04700175850939202, 0.13975261973486502], ""27"": [148.57783397374334, 2.8835494166121167]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.3,5,1.0331627564405568,39447.37976306245,"{""10"": [0.46128124150250593, -0.6901313294797724], ""11"": [1.086369240955497, -0.3090746558999521], ""21"": [0.10167846761856687, 0.3877754926626373], ""24"": [0.032141564942209024, 0.21504838271361096], ""27"": [150.81444812402222, 2.925899902867682]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.29,5,1.0329369425805524,39015.95707355723,"{""10"": [0.4003960900892247, -0.7250605940826366], ""11"": [0.9304770276168288, -0.31966904004721225], ""21"": [0.030549746016126207, 0.41712452093724567], ""24"": [-0.0025200123062936344, 0.18771714573110443], ""27"": [153.04346446599828, 2.969076875725435]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.28,5,1.0334193541650245,38571.13079112449,"{""10"": [0.4050778636789538, -0.7296372762913695], ""11"": [0.9289766077251504, -0.3671953520818324], ""21"": [-0.05370316318490906, 0.4715032750833735], ""24"": [0.0618597599668087, 0.2099380703303191], ""27"": [155.28095521018338, 3.012558215998861]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.27,5,1.034028463808257,38091.921019530535,"{""10"": [0.39184852541414233, -0.7782978214006914], ""11"": [0.6931320604852291, -0.2510648798881339], ""21"": [-0.008567089570325209, 0.4448276303855055], ""24"": [0.08576078247392076, 0.1844250039617131], ""27"": [157.63135814321214, 3.058588678892794]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.26,5,1.0348003238286976,37563.04577815325,"{""10"": [0.5247502774457691, -0.8526268643264583], ""11"": [0.8059941536183785, -0.253108517016888], ""21"": [-0.021167186724540647, 0.4939814505639514], ""24"": [0.06514437792936995, 0.09908662821116693], ""27"": [160.14767626343706, 3.1074131202691535]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.25,5,1.0343511930425706,37037.129532702864,"{""10"": [0.38944636949662903, -0.8842534267540867], ""11"": [0.5522861713829288, -0.10903200067791195], ""21"": [0.06387122248343033, 0.4177461770255082], ""24"": [0.013620175197291029, 0.037694683387435056], ""27"": [162.58145709789522, 3.1544805400835974]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.24,5,1.0333233839572074,36530.826072769945,"{""10"": [0.37329339781057425, -0.7285802040222085], ""11"": [0.630711789188941, -0.22629057228539037], ""21"": [0.06600345259549134, 0.4814206254349596], ""24"": [0.07042303155981951, 0.1397823596915393], ""27"": [164.8541986179167, 3.1998624890689675]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.23,5,1.0328091128469268,36029.61882750179,"{""10"": [0.4328722159414563, -0.7168060313670603], ""11"": [0.6460600766821702, -0.251168811016374], ""21"": [0.061123860722042, 0.4238539057503377], ""24"": [0.0752926101100887, 0.15282573430034854], ""27"": [167.04528020845277, 3.2428615427868643]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.22,5,1.034188242525157,35498.89012026007,"{""10"": [0.3575543244687977, -0.8831258157855926], ""11"": [0.6115166294414839, -0.26355437180250485], ""21"": [0.1288978720762206, 0.449567369600839], ""24"": [-0.06786916414689058, 0.0827414992016873], ""27"": [169.30269059571043, 3.2875094121357207]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.21,5,1.0336026755049796,34946.1702924503,"{""10"": [0.24108492520390232, -0.8585043561543344], ""11"": [0.5708806657755849, -0.32989443937232255], ""21"": [0.13763120351823174, 0.49059645758188], ""24"": [0.032852414308148115, 0.06768727654239477], ""27"": [171.5865431415355, 3.3328945405780868]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.2,5,1.0351907398203513,34363.00495232689,"{""10"": [0.29505001572311007, -0.866038061360567], ""11"": [0.38682855470264643, -0.2837833396175853], ""21"": [0.11395029881702805, 0.37278685726790245], ""24"": [0.10105147322764547, 0.08592707482137889], ""27"": [173.92698320207657, 3.3796638159157064]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.19,5,1.0349991218465902,33739.781711148324,"{""10"": [0.2968222596683571, -0.8140424716764072], ""11"": [0.3708670078266346, -0.3115013074733148], ""21"": [0.1990572127880315, 0.2991736081756972], ""24"": [0.09679800985312415, 0.09145357514458254], ""27"": [176.34922289757498, 3.4272684440619474]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.18,5,1.0334882621019954,33108.51950538551,"{""10"": [0.26521062262966855, -0.7012902232048354], ""11"": [0.34400092006104205, -0.3830893971409939], ""21"": [0.1722381538217239, 0.35377320968376175], ""24"": [0.10183820029762727, -0.01913706966222783], ""27"": [178.72512886810782, 3.473385493650503]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.17,5,1.03167397623431,32451.118923185248,"{""10"": [0.1495898032793442, -0.5603813238470505], ""11"": [0.48942252331673197, -0.40799012253455275], ""21"": [0.10457727521635499, 0.3169244193283372], ""24"": [0.07192082083181918, 0.0643344955334105], ""27"": [181.11773721297573, 3.5191231463331576]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.16,5,1.0310099931880738,31808.52281228727,"{""10"": [0.18378732655613284, -0.45208176107009035], ""11"": [0.41798068169717045, -0.432955164876509], ""21"": [0.13280387826727086, 0.36441554322428094], ""24"": [0.0902737985194035, 0.1569119670092831], ""27"": [183.3826787171453, 3.563465074161936]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.15,5,1.0323343872096442,31172.244187826585,"{""10"": [0.11083631999176546, -0.4114262489457154], ""11"": [0.2954678071583404, -0.3302932351428658], ""21"": [0.026286340948106928, 0.1908658372176536], ""24"": [0.06224438451084071, 0.1775101872508022], ""27"": [185.55615422933653, 3.604836975097818]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.14,5,1.032800797296412,30477.54175257983,"{""10"": [0.13236368152237588, -0.49902148272019636], ""11"": [0.2913834048792134, -0.2947664596199353], ""21"": [0.13790584707671866, 0.13979639512869127], ""24"": [0.04956271637090708, 0.07606633074537372], ""27"": [187.84932454877116, 3.6490485561436854]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.13,5,1.0331104587896833,29737.041337446055,"{""10"": [0.371823169363941, -0.45042009003190003], ""11"": [0.2957682508449696, -0.1842536383139989], ""21"": [0.11745578479398987, 0.19869480523737346], ""24"": [0.0962018618227374, 0.05168938247635385], ""27"": [190.2072897257082, 3.6942378076009006]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.12,5,1.0338090160577402,28928.031849372674,"{""10"": [0.2686297702258858, -0.315629773964203], ""11"": [0.3862448799048514, -0.06498297533902757], ""21"": [0.026464965530402187, 0.1959210049893023], ""24"": [0.026176778205658634, 0.04421388048670545], ""27"": [192.6845250174584, 3.7404174293774406]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.11,5,1.0327121869120062,28123.029051770103,"{""10"": [0.41627497050482526, -0.390929305753446], ""11"": [0.5666068923120532, -0.00433473979170354], ""21"": [-0.041141451064444744, 0.12968346107406037], ""24"": [0.025492323437407073, 0.09135604592771739], ""27"": [195.0527009661613, 3.7859029905417625]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.1,5,1.0327586267311364,27314.659829637625,"{""10"": [0.3879459532249318, -0.3843021751376975], ""11"": [0.49621956696741637, 0.01103934176424763], ""21"": [-0.014482158919714421, 0.0044933056933725065], ""24"": [-0.006236031207461593, 0.02396598771403074], ""27"": [197.33642609462981, 3.8304578892858334]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.09,5,1.0320793446642325,26520.603616973844,"{""10"": [0.4080753771179021, -0.32552411054724345], ""11"": [0.4944996689427271, 0.10489298000779831], ""21"": [0.06737923813870361, -0.007181969074859814], ""24"": [-0.043009814367319085, 0.10597364545130697], ""27"": [199.4900085015047, 3.871103091059624]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.08,5,1.032458495667617,25634.648371261712,"{""10"": [0.4815102194658716, -0.3168671024746075], ""11"": [0.39715502321707835, 0.20396541706961535], ""21"": [-0.013770066357606293, 0.07105813261754615], ""24"": [-0.04903394803399536, 3.103944082035578e-05], ""27"": [201.79392931962093, 3.9157914257394486]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.07,5,1.0335047184978337,24721.373727551876,"{""10"": [0.5836242836728602, -0.21998596674904122], ""11"": [0.37515846473826514, 0.35147900898401185], ""21"": [-0.10561459802963022, 0.0753842504649646], ""24"": [0.0715672402212692, 0.05753327667010595], ""27"": [204.05973775762237, 3.959255651516904]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.06,5,1.033009664213072,23689.494509644683,"{""10"": [0.7563354290815175, -0.2161105647455209], ""11"": [0.43759389241729724, 0.2894204392193903], ""21"": [-0.03830042201231105, 0.08558673961452902], ""24"": [0.012590401078856256, -0.041039134703348815], ""27"": [206.49180840255386, 4.007597659048044]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.05,5,1.0351932828679298,22593.368610150454,"{""10"": [0.676460695999136, -0.47058923818679965], ""11"": [0.27632797355344596, 0.4047026550548135], ""21"": [0.024624961133643576, 0.07483676739811485], ""24"": [0.016539412064236782, -0.15963396005162092], ""27"": [208.93597212828058, 4.054428831481337]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.04,5,1.0334563326250905,21464.593080228282,"{""10"": [0.5743396227827083, -0.26499699226113493], ""11"": [0.15460876797473017, 0.3558511982815839], ""21"": [0.06336869875523059, 0.04317629102357696], ""24"": [0.08039739437479772, -0.024455354027218736], ""27"": [211.30092372802383, 4.101262372596078]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.03,5,1.0326929172891612,20312.520056413487,"{""10"": [0.6579472526220925, -0.13429923469535923], ""11"": [0.13057720405927215, 0.19212722315019254], ""21"": [0.09300930194461983, 0.1890645176186722], ""24"": [-0.028942778555492127, -0.0514235791321159], ""27"": [213.56530479322342, 4.146667017775747]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.02,5,1.0335380172377389,19072.119498145163,"{""10"": [0.5740690747989936, -0.2787725727548571], ""11"": [0.18689461445292377, 0.14730995301382194], ""21"": [0.14033326892383813, 0.13681188499883756], ""24"": [0.006965061704613648, 0.004644054136140886], ""27"": [215.83943272638305, 4.191128892818355]}",PASS
OAK,OAK.positive.d050.p+00.single,-0.01,5,1.0338879156842196,17770.718994728206,"{""10"": [0.4638572809845426, -0.38154400960792073], ""11"": [0.13931018089954159, 0.10460939014047162], ""21"": [0.2113832594688931, 0.19565503763818354], ""24"": [-0.02578319112679143, -0.08195280223655374], ""27"": [218.04974243843415, 4.233859320136225]}",PASS
OAK,OAK.positive.d050.p+00.single,0.0,5,1.0351098831060266,16282.34188841502,"{""10"": [0.44752365530908, -0.3488178771418515], ""11"": [-0.1661635454777934, 0.12518882141409465], ""21"": [0.1430643910650588, 0.1321521736111654], ""24"": [0.0819412762072068, -0.08924636964795375], ""27"": [220.36346511023805, 4.279045302949295]}",PASS
OAK,OAK.positive.d050.p+00.single,0.01,5,1.0353746192453321,14568.369969395548,"{""10"": [0.3147886880762869, -0.30363549628094094], ""11"": [-0.3266894182899418, 0.05150825430500965], ""21"": [0.2316873416085546, -0.10022090283699567], ""24"": [0.12008458910999208, -0.05464294512812381], ""27"": [222.74985003794527, 4.325530983110985]}",PASS
OAK,OAK.positive.d050.p+00.single,0.02,5,1.0348442294705387,12526.740321861664,"{""10"": [0.3565688271077026, -0.18731615836316742], ""11"": [-0.16319116997526745, 0.04786516727292554], ""21"": [0.23721322955170462, -0.020822543220138285], ""24"": [0.12139476081519816, -0.030711531714582022], ""27"": [225.2163560985671, 4.373479477542451]}",PASS
OAK,OAK.positive.d050.p+00.single,0.03,5,1.0325235784902664,10153.718304144404,"{""10"": [0.27124807043152316, -0.12746445937514106], ""11"": [-0.03266858227450042, 0.08522262580036526], ""21"": [0.07106106813211986, 0.07071187536268878], ""24"": [0.1023153464640943, -0.14012071976513227], ""27"": [227.59117282857952, 4.418558153739015]}",PASS
OAK,OAK.positive.d050.p+00.single,0.04,5,1.0324305032875165,7100.887494416535,"{""10"": [0.20553096677658406, -0.07585116321773339], ""11"": [-0.04985763813681443, 0.06139347794637263], ""21"": [-0.01105650997631406, 0.037952809681393744], ""24"": [-0.0034841474123499705, -0.016101258448023476], ""27"": [229.89320096865487, 4.463314193431123]}",PASS
OAK,OAK.positive.d050.p+00.single,0.05,5,1.0320149844416562,90.27032674252136,"{""10"": [-0.0009497143480154717, -0.00016515066490894892], ""11"": [0.0002133468859560937, -0.0006579319965327685], ""21"": [-0.0007317455347969599, -0.001809482584485684], ""24"": [0.0015493495400704905, 0.001024631617779579], ""27"": [232.07416403153036, 4.504910834103379]}",PASS
OAK,OAK.positive.d050.p+00.single,0.06,5,1.0320158370531338,7204.4593850691035,"{""10"": [0.030322321675229722, 0.03558312520519198], ""11"": [-0.011399529854346427, 0.07366541832678658], ""21"": [0.15166363759103835, -0.15386206008881928], ""24"": [-0.04581531487607495, 0.11727372800455847], ""27"": [229.8278405499252, 4.46077658516621]}",PASS
OAK,OAK.positive.d050.p+00.single,0.07,5,1.0340922997740232,10246.174063914203,"{""10"": [0.16340109034712405, 0.11826250870011754], ""11"": [-0.04221730227899354, 0.09670899043244503], ""21"": [0.16687522217043368, -0.2443393909734172], ""24"": [0.044995867601256574, -0.16282934920273123], ""27"": [227.5072930879649, 4.4166819336944965]}",PASS
OAK,OAK.positive.d050.p+00.single,0.08,5,1.0334928784014656,12634.288053535052,"{""10"": [0.1677230755089026, 0.25808430046160824], ""11"": [0.03880309264572338, 0.049045375217896904], ""21"": [0.060496911541255846, -0.14061552724522558], ""24"": [-0.013543564608953809, -0.13776084734274724], ""27"": [225.09267399966342, 4.3702991022292315]}",PASS
OAK,OAK.positive.d050.p+00.single,0.09,5,1.0332394711625361,14581.956216565815,"{""10"": [0.1168287725729626, 0.3452786939056993], ""11"": [0.24852159819038253, 0.23972583690059582], ""21"": [0.0014227983386276015, -0.23647480450514544], ""24"": [-0.031102016093296755, -0.07488722527182487], ""27"": [222.72492303687937, 4.3223580566397315]}",PASS
OAK,OAK.positive.d050.p+00.single,0.1,5,1.0316075130911906,16300.26785289474,"{""10"": [0.18867378049670938, 0.36115662557562644], ""11"": [0.33456058609514655, 0.27470320390573566], ""21"": [-0.11474397459673273, -0.37122203372505347], ""24"": [-0.043439636760870474, -0.06586435930868596], ""27"": [220.33018971433114, 4.2768830939703655]}",PASS
