scenario,phase,second,time_s,channel,prn,raw_start_sample,raw_end_sample,cn0_db_hz,carrier_lock,raw_power,prompt_magnitude,method,budget,score
cleanStatic,train,12,11.99056332,2,3,,,,,,,active_no_context,9,-1.1515015144000778
cleanStatic,train,12,11.99056332,2,3,,,,,,,active_context,9,-2.0323436579045637
cleanStatic,train,12,11.99056332,2,3,,,,,,,learned_fixed,3,2.320102624769672
cleanStatic,train,12,11.99056332,2,3,,,,,,,learned_fixed,5,0.6959403930812307
cleanStatic,train,12,11.99056332,2,3,,,,,,,learned_fixed,9,-1.1515015144000778
cleanStatic,train,12,11.99056332,2,3,,,,,,,learned_fixed,16,-2.6313465762518935
cleanStatic,train,12,11.99056332,2,3,,,,,,,uniform_fixed,3,3.539407542861825
cleanStatic,train,12,11.99056332,2,3,,,,,,,uniform_fixed,5,2.1588603783037357
cleanStatic,train,12,11.99056332,2,3,,,,,,,uniform_fixed,9,0.22451310097534657
cleanStatic,train,12,11.99056332,2,3,,,,,,,uniform_fixed,16,-2.72413630431858
cleanStatic,train,12,11.99056332,2,3,,,,,,,random_fixed,3,-2.1884261715649385
cleanStatic,train,12,11.99056332,2,3,,,,,,,random_fixed,5,-3.7620550080406785
cleanStatic,train,12,11.99056332,2,3,,,,,,,random_fixed,9,-3.901972689600522
cleanStatic,train,12,11.99056332,2,3,,,,,,,random_fixed,16,-4.769011807924295
cleanStatic,train,12,11.99056332,2,3,,,,,,,epl_3,3,-4.724589354025514
cleanStatic,train,12,11.99056332,2,3,,,,,,,fixed_delay_9,9,-5.000183796875362
cleanStatic,train,12,11.99056332,2,3,,,,,,,dense_nf,187,-4.26728630065918
cleanStatic,train,12,11.99026824,3,20,299506706,300006706,42.249985694885254,0.941792431473732,5549288.083439999,2591892.885405372,active_adaptive,3,3.25380593227874
cleanStatic,train,12,11.99026824,3,20,299506706,300006706,42.249985694885254,0.941792431473732,5549288.083439999,2591892.885405372,active_adaptive,5,1.4704959114004754
cleanStatic,train,12,11.99026824,3,20,299506706,300006706,42.249985694885254,0.941792431473732,5549288.083439999,2591892.885405372,active_adaptive,9,-0.5339033680786051
cleanStatic,train,12,11.99026824,3,20,299506706,300006706,42.249985694885254,0.941792431473732,5549288.083439999,2591892.885405372,active_adaptive,16,-1.9802971737324482
cleanStatic,train,12,11.99026824,3,20,,,,,,,active_magnitude,3,2.528750079832142
cleanStatic,train,12,11.99026824,3,20,,,,,,,active_magnitude,5,2.3209828321903014
cleanStatic,train,12,11.99026824,3,20,,,,,,,active_magnitude,9,1.8849944268949512
cleanStatic,train,12,11.99026824,3,20,,,,,,,active_no_context,9,-0.5339033680786051
cleanStatic,train,12,11.99026824,3,20,,,,,,,active_context,9,-2.362546213091836
cleanStatic,train,12,11.99026824,3,20,,,,,,,learned_fixed,3,3.25380593227874
cleanStatic,train,12,11.99026824,3,20,,,,,,,learned_fixed,5,1.4704959114004754
cleanStatic,train,12,11.99026824,3,20,,,,,,,learned_fixed,9,-0.5270644806796211
cleanStatic,train,12,11.99026824,3,20,,,,,,,learned_fixed,16,-2.1254046560476807
cleanStatic,train,12,11.99026824,3,20,,,,,,,uniform_fixed,3,3.2006481324009086
cleanStatic,train,12,11.99026824,3,20,,,,,,,uniform_fixed,5,1.8341030341917566
cleanStatic,train,12,11.99026824,3,20,,,,,,,uniform_fixed,9,0.23635639209431936
cleanStatic,train,12,11.99026824,3,20,,,,,,,uniform_fixed,16,-2.6609679598909817
cleanStatic,train,12,11.99026824,3,20,,,,,,,random_fixed,3,-2.1628721213569855
cleanStatic,train,12,11.99026824,3,20,,,,,,,random_fixed,5,-3.8562099660871896
cleanStatic,train,12,11.99026824,3,20,,,,,,,random_fixed,9,-3.5022465435101426
cleanStatic,train,12,11.99026824,3,20,,,,,,,random_fixed,16,-4.547906207671823
cleanStatic,train,12,11.99026824,3,20,,,,,,,epl_3,3,-4.587944196274634
cleanStatic,train,12,11.99026824,3,20,,,,,,,fixed_delay_9,9,-4.830245612565557
cleanStatic,train,12,11.99026824,3,20,,,,,,,dense_nf,187,-3.955427885055542
cleanStatic,train,12,12.18456884,4,30,304364221,304864221,42.64358692169189,0.9117438852787018,5577746.798803999,2171418.611675849,active_adaptive,3,4.710250802361538
cleanStatic,train,12,12.18456884,4,30,304364221,304864221,42.64358692169189,0.9117438852787018,5577746.798803999,2171418.611675849,active_adaptive,5,2.6008923001695394
cleanStatic,train,12,12.18456884,4,30,304364221,304864221,42.64358692169189,0.9117438852787018,5577746.798803999,2171418.611675849,active_adaptive,9,0.08071287806607143
cleanStatic,train,12,12.18456884,4,30,304364221,304864221,42.64358692169189,0.9117438852787018,5577746.798803999,2171418.611675849,active_adaptive,16,-1.8050825941729556
cleanStatic,train,12,12.18456884,4,30,,,,,,,active_magnitude,3,2.3853192671574264
cleanStatic,train,12,12.18456884,4,30,,,,,,,active_magnitude,5,2.1995975824032916
cleanStatic,train,12,12.18456884,4,30,,,,,,,active_magnitude,9,1.8390558825463412
cleanStatic,train,12,12.18456884,4,30,,,,,,,active_no_context,9,0.08071287806607143
cleanStatic,train,12,12.18456884,4,30,,,,,,,active_context,9,-1.8827121485099834
cleanStatic,train,12,12.18456884,4,30,,,,,,,learned_fixed,3,4.710250802361538
cleanStatic,train,12,12.18456884,4,30,,,,,,,learned_fixed,5,2.6008923001695394
cleanStatic,train,12,12.18456884,4,30,,,,,,,learned_fixed,9,0.08071287806607143
cleanStatic,train,12,12.18456884,4,30,,,,,,,learned_fixed,16,-1.8038400237380723
cleanStatic,train,12,12.18456884,4,30,,,,,,,uniform_fixed,3,6.7685863742561265
cleanStatic,train,12,12.18456884,4,30,,,,,,,uniform_fixed,5,4.725055120862516
cleanStatic,train,12,12.18456884,4,30,,,,,,,uniform_fixed,9,1.774384615311619
cleanStatic,train,12,12.18456884,4,30,,,,,,,uniform_fixed,16,-1.8426587600538187
cleanStatic,train,12,12.18456884,4,30,,,,,,,random_fixed,3,-2.1373244074543813
cleanStatic,train,12,12.18456884,4,30,,,,,,,random_fixed,5,-3.391885312467945
cleanStatic,train,12,12.18456884,4,30,,,,,,,random_fixed,9,-3.6155379427285865
cleanStatic,train,12,12.18456884,4,30,,,,,,,random_fixed,16,-4.562445355384224
cleanStatic,train,12,12.18456884,4,30,,,,,,,epl_3,3,-4.7146256976311856
cleanStatic,train,12,12.18456884,4,30,,,,,,,fixed_delay_9,9,-5.061622288064291
cleanStatic,train,12,12.18456884,4,30,,,,,,,dense_nf,187,-3.702270746231079
cleanStatic,train,12,11.9906456,5,6,299516140,300016140,46.59707241058349,0.9781620025634765,5551789.372966,4677335.934212145,active_adaptive,3,1.842103831983781
cleanStatic,train,12,11.9906456,5,6,299516140,300016140,46.59707241058349,0.9781620025634765,5551789.372966,4677335.934212145,active_adaptive,5,0.1578980901217152
cleanStatic,train,12,11.9906456,5,6,299516140,300016140,46.59707241058349,0.9781620025634765,5551789.372966,4677335.934212145,active_adaptive,9,-1.6906727614032373
cleanStatic,train,12,11.9906456,5,6,299516140,300016140,46.59707241058349,0.9781620025634765,5551789.372966,4677335.934212145,active_adaptive,16,-3.047653875724844
cleanStatic,train,12,11.9906456,5,6,,,,,,,active_magnitude,3,2.4293595418169573
cleanStatic,train,12,11.9906456,5,6,,,,,,,active_magnitude,5,2.178883301669352
cleanStatic,train,12,11.9906456,5,6,,,,,,,active_magnitude,9,1.7876880566626585
cleanStatic,train,12,11.9906456,5,6,,,,,,,active_no_context,9,-1.6906727614032373
cleanStatic,train,12,11.9906456,5,6,,,,,,,active_context,9,-2.353163459270901
cleanStatic,train,12,11.9906456,5,6,,,,,,,learned_fixed,3,1.842103831983781
cleanStatic,train,12,11.9906456,5,6,,,,,,,learned_fixed,5,0.1578980901217152
cleanStatic,train,12,11.9906456,5,6,,,,,,,learned_fixed,9,-1.6906727614032373
cleanStatic,train,12,11.9906456,5,6,,,,,,,learned_fixed,16,-3.047653875724844
cleanStatic,train,12,11.9906456,5,6,,,,,,,uniform_fixed,3,2.2690724247430896
cleanStatic,train,12,11.9906456,5,6,,,,,,,uniform_fixed,5,1.8100099690764118
cleanStatic,train,12,11.9906456,5,6,,,,,,,uniform_fixed,9,0.029571943600578007
cleanStatic,train,12,11.9906456,5,6,,,,,,,uniform_fixed,16,-2.8365333851240915
cleanStatic,train,12,11.9906456,5,6,,,,,,,random_fixed,3,-2.261032436478898
cleanStatic,train,12,11.9906456,5,6,,,,,,,random_fixed,5,-3.8570830585864
cleanStatic,train,12,11.9906456,5,6,,,,,,,random_fixed,9,-3.907595941286256
cleanStatic,train,12,11.9906456,5,6,,,,,,,random_fixed,16,-4.757239379040643
cleanStatic,train,12,11.9906456,5,6,,,,,,,epl_3,3,-4.707268548243166
cleanStatic,train,12,11.9906456,5,6,,,,,,,fixed_delay_9,9,-4.875118370567636
cleanStatic,train,12,11.9906456,5,6,,,,,,,dense_nf,187,-4.242867946624756
cleanStatic,train,12,11.99024344,6,7,299506086,300006086,48.61517868041992,0.9858320981264115,5550056.473645999,4709259.730240564,active_adaptive,3,2.9976006244778675
cleanStatic,train,12,11.99024344,6,7,299506086,300006086,48.61517868041992,0.9858320981264115,5550056.473645999,4709259.730240564,active_adaptive,5,1.391480600059547
cleanStatic,train,12,11.99024344,6,7,299506086,300006086,48.61517868041992,0.9858320981264115,5550056.473645999,4709259.730240564,active_adaptive,9,-0.783349972246943
cleanStatic,train,12,11.99024344,6,7,299506086,300006086,48.61517868041992,0.9858320981264115,5550056.473645999,4709259.730240564,active_adaptive,16,-2.433565661264566
cleanStatic,train,12,11.99024344,6,7,,,,,,,active_magnitude,3,2.4848021926628383
cleanStatic,train,12,11.99024344,6,7,,,,,,,active_magnitude,5,2.32917047231278
cleanStatic,train,12,11.99024344,6,7,,,,,,,active_magnitude,9,1.921111318225592
cleanStatic,train,12,11.99024344,6,7,,,,,,,active_no_context,9,-0.783349972246943
cleanStatic,train,12,11.99024344,6,7,,,,,,,active_context,9,-1.8663169228329792
cleanStatic,train,12,11.99024344,6,7,,,,,,,learned_fixed,3,2.9976006244778675
cleanStatic,train,12,11.99024344,6,7,,,,,,,learned_fixed,5,1.391480600059547
cleanStatic,train,12,11.99024344,6,7,,,,,,,learned_fixed,9,-0.783349972246943
cleanStatic,train,12,11.99024344,6,7,,,,,,,learned_fixed,16,-2.433565661264566
cleanStatic,train,12,11.99024344,6,7,,,,,,,uniform_fixed,3,2.2905696773839206
cleanStatic,train,12,11.99024344,6,7,,,,,,,uniform_fixed,5,1.2611244394690981
cleanStatic,train,12,11.99024344,6,7,,,,,,,uniform_fixed,9,-0.3420167833640704
cleanStatic,train,12,11.99024344,6,7,,,,,,,uniform_fixed,16,-3.066455141548931
cleanStatic,train,12,11.99024344,6,7,,,,,,,random_fixed,3,-2.1278078632114914
cleanStatic,train,12,11.99024344,6,7,,,,,,,random_fixed,5,-3.9821089377751164
cleanStatic,train,12,11.99024344,6,7,,,,,,,random_fixed,9,-3.802432216145691
cleanStatic,train,12,11.99024344,6,7,,,,,,,random_fixed,16,-4.7759142403419625
cleanStatic,train,12,11.99024344,6,7,,,,,,,epl_3,3,-4.678799625737651
cleanStatic,train,12,11.99024344,6,7,,,,,,,fixed_delay_9,9,-4.885150382699797
cleanStatic,train,12,11.99024344,6,7,,,,,,,dense_nf,187,-4.488564968109131
cleanStatic,train,12,11.99039084,7,10,299509771,300009771,43.6044620513916,0.9471190363168717,5549667.511604,2711190.119070922,active_adaptive,3,2.1531568031279735
cleanStatic,train,12,11.99039084,7,10,299509771,300009771,43.6044620513916,0.9471190363168717,5549667.511604,2711190.119070922,active_adaptive,5,0.45297520122895624
cleanStatic,train,12,11.99039084,7,10,299509771,300009771,43.6044620513916,0.9471190363168717,5549667.511604,2711190.119070922,active_adaptive,9,-1.2561145862998495
cleanStatic,train,12,11.99039084,7,10,299509771,300009771,43.6044620513916,0.9471190363168717,5549667.511604,2711190.119070922,active_adaptive,16,-2.545043780721034
cleanStatic,train,12,11.99039084,7,10,,,,,,,active_magnitude,3,2.372010121375709
cleanStatic,train,12,11.99039084,7,10,,,,,,,active_magnitude,5,2.1369178097428323
cleanStatic,train,12,11.99039084,7,10,,,,,,,active_magnitude,9,1.8274001284386125
cleanStatic,train,12,11.99039084,7,10,,,,,,,active_no_context,9,-1.2561145862998495
cleanStatic,train,12,11.99039084,7,10,,,,,,,active_context,9,-1.7832017973224963
cleanStatic,train,12,11.99039084,7,10,,,,,,,learned_fixed,3,2.1531568031279735
cleanStatic,train,12,11.99039084,7,10,,,,,,,learned_fixed,5,0.45297520122895624
cleanStatic,train,12,11.99039084,7,10,,,,,,,learned_fixed,9,-1.2561145862998495
cleanStatic,train,12,11.99039084,7,10,,,,,,,learned_fixed,16,-2.54317888425377
cleanStatic,train,12,11.99039084,7,10,,,,,,,uniform_fixed,3,2.6522807644915942
cleanStatic,train,12,11.99039084,7,10,,,,,,,uniform_fixed,5,2.0374776382408304
cleanStatic,train,12,11.99039084,7,10,,,,,,,uniform_fixed,9,0.02567306927831255
cleanStatic,train,12,11.99039084,7,10,,,,,,,uniform_fixed,16,-2.7894457525884286
cleanStatic,train,12,11.99039084,7,10,,,,,,,random_fixed,3,-2.0956950717855167
cleanStatic,train,12,11.99039084,7,10,,,,,,,random_fixed,5,-3.672546290739594
cleanStatic,train,12,11.99039084,7,10,,,,,,,random_fixed,9,-3.548560221489008
cleanStatic,train,12,11.99039084,7,10,,,,,,,random_fixed,16,-4.447084772174872
cleanStatic,train,12,11.99039084,7,10,,,,,,,epl_3,3,-4.499893481172279
cleanStatic,train,12,11.99039084,7,10,,,,,,,fixed_delay_9,9,-4.7649805639025935
cleanStatic,train,12,11.99039084,7,10,,,,,,,dense_nf,187,-3.9458651542663574
cleanStatic,train,12,11.9907196,8,13,299517990,300017990,51.21474552154541,0.9913385659456253,5552450.202412,6520149.465465414,active_adaptive,3,2.815546614801844
cleanStatic,train,12,11.9907196,8,13,299517990,300017990,51.21474552154541,0.9913385659456253,5552450.202412,6520149.465465414,active_adaptive,5,1.1308595356984334
cleanStatic,train,12,11.9907196,8,13,299517990,300017990,51.21474552154541,0.9913385659456253,5552450.202412,6520149.465465414,active_adaptive,9,-0.9383492019226141
cleanStatic,train,12,11.9907196,8,13,299517990,300017990,51.21474552154541,0.9913385659456253,5552450.202412,6520149.465465414,active_adaptive,16,-2.490371710307428
cleanStatic,train,12,11.9907196,8,13,,,,,,,active_magnitude,3,2.5331119906717983
cleanStatic,train,12,11.9907196,8,13,,,,,,,active_magnitude,5,2.332125212882036
cleanStatic,train,12,11.9907196,8,13,,,,,,,active_magnitude,9,1.9354100231043272
cleanStatic,train,12,11.9907196,8,13,,,,,,,active_no_context,9,-0.9383492019226141
cleanStatic,train,12,11.9907196,8,13,,,,,,,active_context,9,-1.2979079040024197
cleanStatic,train,12,11.9907196,8,13,,,,,,,learned_fixed,3,2.815546614801844
cleanStatic,train,12,11.9907196,8,13,,,,,,,learned_fixed,5,1.1308595356984334
cleanStatic,train,12,11.9907196,8,13,,,,,,,learned_fixed,9,-0.9383492019226141
cleanStatic,train,12,11.9907196,8,13,,,,,,,learned_fixed,16,-2.489379017747838
cleanStatic,train,12,11.9907196,8,13,,,,,,,uniform_fixed,3,3.7215774086268127
cleanStatic,train,12,11.9907196,8,13,,,,,,,uniform_fixed,5,2.9443575360280416
cleanStatic,train,12,11.9907196,8,13,,,,,,,uniform_fixed,9,0.6619052591420135
cleanStatic,train,12,11.9907196,8,13,,,,,,,uniform_fixed,16,-2.4901382398221434
cleanStatic,train,12,11.9907196,8,13,,,,,,,random_fixed,3,-2.1036459924506468
cleanStatic,train,12,11.9907196,8,13,,,,,,,random_fixed,5,-3.826152709117207
cleanStatic,train,12,11.9907196,8,13,,,,,,,random_fixed,9,-3.8399019556199
cleanStatic,train,12,11.9907196,8,13,,,,,,,random_fixed,16,-4.7177633238806305
cleanStatic,train,12,11.9907196,8,13,,,,,,,epl_3,3,-4.714252625248977
cleanStatic,train,12,11.9907196,8,13,,,,,,,fixed_delay_9,9,-4.995396608905153
cleanStatic,train,12,11.9907196,8,13,,,,,,,dense_nf,187,-4.163849830627441
cleanStatic,train,12,11.9945752,9,19,299614380,300114380,48.87277622222901,0.9847429186105728,5540697.067097999,4640443.747572384,active_adaptive,3,1.6719857570602317
cleanStatic,train,12,11.9945752,9,19,299614380,300114380,48.87277622222901,0.9847429186105728,5540697.067097999,4640443.747572384,active_adaptive,5,0.005780994933396855
cleanStatic,train,12,11.9945752,9,19,299614380,300114380,48.87277622222901,0.9847429186105728,5540697.067097999,4640443.747572384,active_adaptive,9,-1.7284795507263553
cleanStatic,train,12,11.9945752,9,19,299614380,300114380,48.87277622222901,0.9847429186105728,5540697.067097999,4640443.747572384,active_adaptive,16,-3.0512131811943277
cleanStatic,train,12,11.9945752,9,19,,,,,,,active_magnitude,3,2.1787687984487394
cleanStatic,train,12,11.9945752,9,19,,,,,,,active_magnitude,5,1.9696659674222061
cleanStatic,train,12,11.9945752,9,19,,,,,,,active_magnitude,9,1.669670793685053
cleanStatic,train,12,11.9945752,9,19,,,,,,,active_no_context,9,-1.7284795507263553
cleanStatic,train,12,11.9945752,9,19,,,,,,,active_context,9,-2.0309780678975846
cleanStatic,train,12,11.9945752,9,19,,,,,,,learned_fixed,3,1.6719857570602317
cleanStatic,train,12,11.9945752,9,19,,,,,,,learned_fixed,5,0.005780994933396855
cleanStatic,train,12,11.9945752,9,19,,,,,,,learned_fixed,9,-1.7284795507263553
cleanStatic,train,12,11.9945752,9,19,,,,,,,learned_fixed,16,-3.0512131811943277
cleanStatic,train,12,11.9945752,9,19,,,,,,,uniform_fixed,3,3.5118588517286473
cleanStatic,train,12,11.9945752,9,19,,,,,,,uniform_fixed,5,2.683497619021318
cleanStatic,train,12,11.9945752,9,19,,,,,,,uniform_fixed,9,0.5025960039132383
cleanStatic,train,12,11.9945752,9,19,,,,,,,uniform_fixed,16,-2.592563504992887
cleanStatic,train,12,11.9945752,9,19,,,,,,,random_fixed,3,-2.1408023949756614
cleanStatic,train,12,11.9945752,9,19,,,,,,,random_fixed,5,-3.6985442967695192
cleanStatic,train,12,11.9945752,9,19,,,,,,,random_fixed,9,-3.837549789037121
cleanStatic,train,12,11.9945752,9,19,,,,,,,random_fixed,16,-4.766604215739694
cleanStatic,train,12,11.9945752,9,19,,,,,,,epl_3,3,-4.7045035078021185
cleanStatic,train,12,11.9945752,9,19,,,,,,,fixed_delay_9,9,-4.946805292990158
cleanStatic,train,12,11.9945752,9,19,,,,,,,dense_nf,187,-4.2905378341674805
cleanStatic,train,12,11.99060456,10,23,299515114,300015114,51.659431838989256,0.9934252172708511,5551609.178235999,6998724.375389876,active_adaptive,3,3.8995407883779545
cleanStatic,train,12,11.99060456,10,23,299515114,300015114,51.659431838989256,0.9934252172708511,5551609.178235999,6998724.375389876,active_adaptive,5,2.0420509005186673
cleanStatic,train,12,11.99060456,10,23,299515114,300015114,51.659431838989256,0.9934252172708511,5551609.178235999,6998724.375389876,active_adaptive,9,-0.19586147213110885
cleanStatic,train,12,11.99060456,10,23,299515114,300015114,51.659431838989256,0.9934252172708511,5551609.178235999,6998724.375389876,active_adaptive,16,-2.01998833359451
cleanStatic,train,12,11.99060456,10,23,,,,,,,active_magnitude,3,2.5634937418368478
cleanStatic,train,12,11.99060456,10,23,,,,,,,active_magnitude,5,2.3752994735558803
cleanStatic,train,12,11.99060456,10,23,,,,,,,active_magnitude,9,1.9924407600519431
cleanStatic,train,12,11.99060456,10,23,,,,,,,active_no_context,9,-0.19586147213110885
cleanStatic,train,12,11.99060456,10,23,,,,,,,active_context,9,-1.541614930634203
cleanStatic,train,12,11.99060456,10,23,,,,,,,learned_fixed,3,3.8995407883779545
cleanStatic,train,12,11.99060456,10,23,,,,,,,learned_fixed,5,2.0420509005186673
cleanStatic,train,12,11.99060456,10,23,,,,,,,learned_fixed,9,-0.19586147213110885
cleanStatic,train,12,11.99060456,10,23,,,,,,,learned_fixed,16,-2.019281600062278
cleanStatic,train,12,11.99060456,10,23,,,,,,,uniform_fixed,3,4.964303641565521
cleanStatic,train,12,11.99060456,10,23,,,,,,,uniform_fixed,5,3.5527543648827633
cleanStatic,train,12,11.99060456,10,23,,,,,,,uniform_fixed,9,0.9845066680334406
cleanStatic,train,12,11.99060456,10,23,,,,,,,uniform_fixed,16,-2.3038066034629665
cleanStatic,train,12,11.99060456,10,23,,,,,,,random_fixed,3,-2.1204473385862643
cleanStatic,train,12,11.99060456,10,23,,,,,,,random_fixed,5,-3.7183736028477923
cleanStatic,train,12,11.99060456,10,23,,,,,,,random_fixed,9,-3.800737485170913
cleanStatic,train,12,11.99060456,10,23,,,,,,,random_fixed,16,-4.710378424437506
cleanStatic,train,12,11.99060456,10,23,,,,,,,epl_3,3,-4.690011168606922
cleanStatic,train,12,11.99060456,10,23,,,,,,,fixed_delay_9,9,-4.97139864551945
cleanStatic,train,12,11.99060456,10,23,,,,,,,dense_nf,187,-4.040311336517334
cleanStatic,train,14,14.00622808,0,16,349905702,350405702,49.70196800231933,0.987364336848259,5525772.981389999,5050601.33663878,active_adaptive,3,2.7157677759029326
