dataset,prn,channel,loop_sequence,raw_sample_start,raw_sample_end,sample_count,selection_origin,delay_center_error_chips,doppler_center_error_hz,complex_tap_cosine,magnitude_spearman,prompt_magnitude_ratio,prompt_phase_error_rad,fitted_amplitude_real,fitted_amplitude_imag,native_taps_iq,reconstructed_taps_iq,gate_pass
OAKBAT.cleanStatic,10,10,8485,192427286,192432286,5000,temporal_extension,0.0,-2.7284841053187847e-12,0.9999999999998213,1.0,1.0000004181634383,6.71998629292727e-09,0.9999969889285512,1.0319525151667896e-07,"[[-543809.75,-45099.25],[-720822.125,-138754.640625],[-838842.0,-224315.171875],[-961749.375,-174604.203125],[-1034066.125,-170339.953125],[-874466.5,-260346.359375],[-725010.375,-207686.828125],[-618979.125,-107566.9140625],[-508854.65625,54303.9609375]]","[[-543811.5,-45099.21875],[-720824.3125,-138754.9375],[-838843.875,-224315.796875],[-961752.3125,-174604.5625],[-1034069.6875,-170340.4375],[-874468.875,-260346.921875],[-725013.0,-207687.1875],[-618981.625,-107567.484375],[-508855.5,54303.8671875]]",True
OAKBAT.cleanStatic,10,10,9136,195682284,195687284,5000,temporal_extension,0.0,-2.7284841053187847e-12,0.9999999999993463,1.0,1.0000016454698857,-1.7863049535490395e-07,0.99999672505255,1.4634830524796288e-06,"[[682417.8125,57357.8828125],[773612.4375,11813.431640625],[1011394.4375,2985.31298828125],[1098874.125,12137.19140625],[1117307.5,77561.328125],[999334.4375,-39353.2109375],[810080.3125,-25443.59765625],[743770.6875,-76115.0],[665402.1875,-38313.046875]]","[[682419.75,57356.90234375],[773615.1875,11812.11328125],[1011398.375,2983.83984375],[1098878.375,12135.61328125],[1117313.125,77559.875],[999337.0,-39354.625],[810082.0625,-25444.6640625],[743771.5,-76116.0390625],[665403.1875,-38313.90625]]",True
OAKBAT.cleanStatic,10,10,9787,198937281,198942281,5000,temporal_extension,0.0,-2.7284841053187847e-12,0.9999999999997168,1.0,0.9999999972470643,2.0185523997755545e-07,0.9999976240884049,4.907359761529894e-07,"[[600765.375,-104699.3359375],[774377.625,-217787.984375],[912336.0,-180399.671875],[1033979.375,-127021.0546875],[1068075.0,-120177.8359375],[1050225.875,-145170.421875],[896571.375,-92771.8203125],[734218.25,-58056.3828125],[570545.5,-31681.69140625]]","[[600766.625,-104699.8203125],[774378.375,-217789.3125],[912337.25,-180400.8125],[1033981.8125,-127021.640625],[1068077.5,-120178.4296875],[1050228.625,-145171.3125],[896573.375,-92772.1875],[734221.0,-58056.8359375],[570547.625,-31681.9453125]]",True
OAKBAT.cleanStatic,10,10,10438,202192279,202197279,5000,temporal_extension,0.0,-2.7284841053187847e-12,0.9999999999995761,1.0,0.9999992789629747,1.4925092446021614e-07,0.9999982129492156,8.005450316587824e-07,"[[931580.5625,147158.953125],[1105360.0,137658.25],[1173772.0,20256.248046875],[1297217.0,29486.712890625],[1260409.5,48187.59765625],[1103920.75,-28134.197265625],[860703.0625,-19988.380859375],[635751.3125,9296.4609375],[447626.03125,33126.4140625]]","[[931584.625,147158.484375],[1105362.75,137657.65625],[1173773.5,20255.328125],[1297218.5,29485.8046875],[1260410.875,48186.828125],[1103922.75,-28135.015625],[860704.75,-19988.9765625],[635752.125,9295.7734375],[447627.125,33125.87890625]]",True
OAKBAT.cleanStatic,10,10,11089,205447276,205452276,5000,temporal_extension,0.0,-2.7284841053187847e-12,0.9999999999997361,1.0,0.9999991275265747,-7.490399475287283e-08,0.9999959812475068,6.362310962395229e-07,"[[-859120.125,-338195.0],[-966443.5,-250975.59375],[-1063356.5,-178942.3125],[-1165241.875,-164548.90625],[-1275110.0,-159086.21875],[-1187997.25,-149381.5625],[-985581.375,-51968.828125],[-852311.5,47301.81640625],[-692372.0,17726.359375]]","[[-859124.375,-338195.875],[-966448.125,-250975.765625],[-1063361.5,-178942.359375],[-1165245.75,-164548.703125],[-1275114.125,-159085.8125],[-1188001.5,-149381.46875],[-985586.1875,-51968.5390625],[-852315.625,47302.078125],[-692375.0,17726.8203125]]",True
OAKBAT.cleanStatic,10,10,11741,208707274,208712274,5000,temporal_extension,0.0,-2.9558577807620168e-12,0.999999999999913,1.0,1.0000002772895573,-2.2415570005032857e-08,0.9999968962692231,3.7333401041951886e-07,"[[-381246.875,271427.46875],[-501340.4375,360734.3125],[-628901.5,397933.625],[-974155.375,423846.1875],[-1187174.0,350905.84375],[-988071.0,329156.5],[-828108.75,270447.625],[-671294.25,226078.6875],[-594232.0,174164.03125]]","[[-381247.75,271428.40625],[-501342.03125,360735.625],[-628903.1875,397934.875],[-974157.625,423847.625],[-1187177.875,350907.5],[-988074.4375,329157.78125],[-828111.25,270448.75],[-671296.1875,226080.03125],[-594233.625,174164.875]]",True
OAKBAT.cleanStatic,10,10,12392,211962271,211967271,5000,temporal_extension,0.0,-2.7284841053187847e-12,0.9999999999996501,1.0,1.0000005096568323,1.5678580664009128e-07,0.9999960185559629,2.218564156228022e-07,"[[-645461.9375,-18105.6015625],[-705289.5625,-111748.1640625],[-781567.1875,-53729.38671875],[-895992.9375,-89005.1171875],[-1138583.25,-176535.0],[-1111108.75,-101033.5859375],[-942904.6875,-147379.0625],[-741926.6875,-93581.7890625],[-632084.9375,35686.11328125]]","[[-645462.625,-18105.609375],[-705292.5625,-111748.4453125],[-781570.6875,-53729.5078125],[-895996.625,-89005.2109375],[-1138588.375,-176535.71875],[-1111113.25,-101033.71875],[-942908.5,-147379.5625],[-741930.0625,-93581.9140625],[-632086.875,35686.7265625]]",True
OAKBAT.cleanStatic,10,10,13043,215217269,215222269,5000,temporal_extension,0.0,-2.7284841053187847e-12,0.9999999999997508,1.0,0.9999995577387405,-1.722746652168288e-07,0.9999969882017306,-6.313927107957655e-07,"[[-859976.1875,-297930.1875],[-967752.4375,-274857.875],[-1020977.6875,-313281.78125],[-1190798.0,-262992.875],[-1206157.0,-216226.203125],[-1024562.6875,-141565.234375],[-814269.6875,-170661.421875],[-588202.4375,-123328.6875],[-481657.53125,-117420.984375]]","[[-859977.4375,-297932.09375],[-967754.625,-274859.59375],[-1020981.0,-313283.625],[-1190802.125,-262994.6875],[-1206160.0,-216227.3125],[-1024565.9375,-141566.015625],[-814272.125,-170662.09375],[-588204.75,-123329.1328125],[-481659.0,-117421.09375]]",True
OAKBAT.cleanStatic,10,10,13694,218472267,218477267,5000,temporal_extension,0.0,-2.7284841053187847e-12,0.9999999999993584,1.0,0.9999982344417786,4.603185904300982e-09,0.9999964828899084,2.4316285212758723e-07,"[[590745.375,-79051.875],[846425.5,21654.197265625],[1039100.875,63832.09375],[1062361.5,107508.15625],[1128798.5,95757.453125],[1011045.0,110638.71875],[964883.875,49146.73046875],[878498.375,-52723.98828125],[798903.5,-70846.3203125]]","[[590748.625,-79052.671875],[846430.3125,21653.8203125],[1039105.25,63832.015625],[1062364.875,107508.1171875],[1128800.5,95757.3515625],[1011048.4375,110638.890625],[964886.8125,49146.6015625],[878501.75,-52724.0],[798906.375,-70846.4765625]]",True
OAKBAT.cleanStatic,10,10,14345,221727264,221732264,5000,temporal_extension,0.0,-2.7284841053187847e-12,0.9999999999995519,1.0,1.0000011990468292,1.3209671655250066e-07,0.9999974862921176,3.770611057937545e-07,"[[624221.0,-176615.328125],[719985.5,-273625.9375],[883209.375,-231607.140625],[1006475.75,-158524.890625],[1090941.625,-205778.265625],[1028633.5,-133860.796875],[898743.875,-90919.875],[842452.625,-131261.109375],[605112.75,-61562.1953125]]","[[624223.25,-176616.078125],[719986.875,-273626.96875],[883212.0,-231608.4375],[1006478.625,-158525.609375],[1090945.625,-205779.296875],[1028635.125,-133861.4375],[898745.875,-90920.4140625],[842453.875,-131261.6875],[605112.9375,-61562.328125]]",True
OAKBAT.cleanStatic,10,10,14997,224987262,224992262,5000,temporal_extension,0.0,-2.7284841053187847e-12,0.9999999999996817,1.0,0.9999995520925296,2.281948379323979e-07,0.9999971858475241,9.788624278390872e-07,"[[-544126.125,-46789.58984375],[-667418.125,57452.80859375],[-771703.0,69466.0],[-907588.125,88657.515625],[-966701.375,49899.28515625],[-842917.125,65954.0234375],[-621493.75,47890.93359375],[-498785.03125,81273.65625],[-353246.59375,136172.625]]","[[-544128.125,-46789.34375],[-667420.6875,57453.5078125],[-771705.1875,69466.7421875],[-907590.1875,88658.546875],[-966703.625,49900.12890625],[-842920.0,65955.0625],[-621495.4375,47891.8515625],[-498785.625,81274.734375],[-353246.875,136173.953125]]",True
OAKBAT.cleanStatic,11,2,20,150103604,150108604,5000,legacy_stage0a+temporal,0.0,-5.002220859751105e-12,0.9999999999997723,1.0,0.9999999174650976,-3.883455780603325e-08,1.0000034383642222,1.5791772276791136e-07,"[[678018.875,-215367.078125],[752387.625,-180944.203125],[818875.75,-271774.875],[946974.875,-224362.484375],[981826.125,-219064.203125],[853989.25,-91030.2890625],[713838.125,-30385.91015625],[559061.0,-106330.828125],[439346.875,-121832.703125]]","[[678016.875,-215366.484375],[752385.8125,-180943.984375],[818872.75,-271774.125],[946970.75,-224361.53125],[981822.625,-219063.625],[853985.875,-91030.046875],[713835.625,-30385.7109375],[559059.5,-106330.7734375],[439345.875,-121832.6640625]]",True
OAKBAT.cleanStatic,11,2,21,150108604,150113604,5000,legacy_stage0a,0.0,-5.4569682106375694e-12,0.9999999999997465,1.0,1.0000004646733793,3.009994159438914e-07,1.0000027244994676,1.28595766544231e-06,"[[490474.5,-308945.90625],[643839.5,-325407.03125],[774157.875,-380283.03125],[952374.875,-384673.71875],[1037835.625,-410859.40625],[966379.0,-375016.15625],[815006.375,-318568.78125],[744904.125,-136867.1875],[627543.5,53717.44140625]]","[[490472.625,-308945.125],[643837.625,-325406.59375],[774155.9375,-380282.8125],[952372.25,-384674.0],[1037832.875,-410859.5],[966375.1875,-375016.75],[815003.5,-318569.40625],[744901.5625,-136867.875],[627541.125,53716.0546875]]",True
OAKBAT.cleanStatic,11,2,22,150113604,150118604,5000,legacy_stage0a,0.0,-5.002220859751105e-12,0.9999999999996929,1.0,1.0000007558275372,4.24772630728161e-07,1.0000017010265316,6.785136085983093e-07,"[[587899.75,-218222.65625],[700076.25,-224721.71875],[898599.25,-339681.5],[1001487.25,-351177.875],[1077102.625,-421397.125],[929766.875,-396429.375],[696383.625,-461853.125],[544694.625,-460393.5],[418651.28125,-408355.1875]]","[[587898.3125,-218222.375],[700075.6875,-224721.53125],[898597.5,-339681.0625],[1001485.5,-351177.9375],[1077101.5,-421397.0],[929764.75,-396429.5],[696381.125,-461853.25],[544692.6875,-460393.0],[418649.75,-408354.875]]",True
OAKBAT.cleanStatic,11,2,23,150118604,150123604,5000,legacy_stage0a,0.0,-5.002220859751105e-12,0.999999999999789,1.0,1.0000001931978115,2.957260893024225e-07,1.0000020472689974,6.975050638747039e-07,"[[373663.34375,-39363.9140625],[554653.375,-8005.7841796875],[684373.0,110507.96875],[867292.0,78167.578125],[976468.75,-5129.2578125],[833940.75,-45614.8671875],[736189.875,-26386.23046875],[574394.5,-22824.8046875],[570426.375,75003.5625]]","[[373662.4375,-39364.234375],[554651.625,-8006.3515625],[684371.75,110507.1484375],[867290.5,78166.75],[976466.9375,-5129.640625],[833939.25,-45615.421875],[736189.0,-26386.640625],[574392.625,-22825.171875],[570424.6875,75003.046875]]",True
OAKBAT.cleanStatic,11,2,24,150123604,150128604,5000,legacy_stage0a,0.0,-5.002220859751105e-12,0.9999999999998744,1.0,0.999999973559975,1.7110002616645836e-07,1.000001735585251,5.369863550819885e-07,"[[923288.5625,-111236.109375],[1027764.8125,-132682.875],[1131808.875,-105126.046875],[1334966.0,-70051.046875],[1318645.25,-140802.515625],[1159404.125,-55216.85546875],[938532.8125,-31040.615234375],[856397.9375,-9366.095703125],[683295.6875,13234.904296875]]","[[923287.125,-111236.8203125],[1027762.9375,-132683.375],[1131807.25,-105126.53125],[1334962.75,-70051.65625],[1318642.875,-140802.75],[1159402.625,-55217.18359375],[938531.4375,-31041.1328125],[856396.75,-9366.484375],[683293.625,13234.626953125]]",True
OAKBAT.cleanStatic,11,2,25,150128604,150133604,5000,legacy_stage0a,0.0,-5.002220859751105e-12,0.9999999999994299,1.0,1.0000013911242622,1.2931192596270843e-07,1.0000023270198033,1.6550150634147784e-07,"[[663518.1875,-312776.03125],[842061.9375,-317271.09375],[985543.9375,-258251.515625],[1214098.0,-377529.96875],[1319446.75,-418316.53125],[1175397.625,-395404.21875],[986299.4375,-332277.65625],[769472.0625,-316518.46875],[582552.8125,-310758.59375]]","[[663515.9375,-312774.8125],[842058.8125,-317270.125],[985540.8125,-258250.71875],[1214096.5,-377528.875],[1319445.5,-418316.1875],[1175394.75,-395403.84375],[986296.3125,-332277.34375],[769469.625,-316518.03125],[582550.375,-310757.875]]",True
OAKBAT.cleanStatic,11,2,26,150133604,150138604,5000,legacy_stage0a,0.0,-5.002220859751105e-12,0.9999999999996892,1.0,0.9999996415961767,-4.455531259691062e-07,1.0000038087618435,5.004691436297773e-07,"[[385529.84375,-15410.23046875],[512501.71875,-3727.796875],[682080.875,-65264.4609375],[823161.25,-144452.109375],[968584.875,-159892.765625],[930921.375,-125035.15625],[853144.875,-65251.0703125],[664417.375,971.6826171875],[456967.96875,4291.90625]]","[[385528.3125,-15410.21484375],[512500.0625,-3727.828125],[682079.4375,-65264.3125],[823158.375,-144452.4375],[968580.6875,-159893.015625],[930917.3125,-125035.125],[853141.0,-65250.9375],[664414.875,971.4765625],[456966.25,4291.837890625]]",True
OAKBAT.cleanStatic,11,2,27,150138604,150143604,5000,legacy_stage0a,0.0,-5.002220859751105e-12,0.9999999999997515,1.0,0.9999999919537238,3.494161471246914e-08,1.0000030053411186,1.448822619553683e-06,"[[888193.25,-195177.390625],[1043134.75,-281243.03125],[1170465.75,-208292.734375],[1369632.75,-282266.71875],[1465368.0,-236434.921875],[1386009.75,-159335.390625],[1237715.5,-123320.9765625],[1022032.5,-167222.765625],[838258.125,-82100.875]]","[[888189.5,-195178.421875],[1043130.0625,-281243.34375],[1170461.125,-208294.09375],[1369630.0,-282267.90625],[1465363.25,-236436.28125],[1386005.125,-159336.84375],[1237711.75,-123322.34375],[1022029.625,-167223.6875],[838255.625,-82101.71875]]",True
OAKBAT.cleanStatic,11,2,28,150143604,150148604,5000,legacy_stage0a,0.0,-5.002220859751105e-12,0.999999999999798,1.0,1.000000173304387,4.134716599470553e-08,1.000003731843857,2.9632477731337853e-06,"[[487501.5625,-372282.25],[623601.375,-366193.5625],[782048.625,-382765.375],[881321.25,-369030.0],[1003470.875,-446327.125],[1045116.75,-315352.9375],[890180.125,-293309.3125],[733784.25,-330779.4375],[640987.125,-232286.578125]]","[[487499.34375,-372282.5],[623597.5,-366194.59375],[782043.75,-382766.3125],[881316.625,-369031.40625],[1003466.0,-446328.46875],[1045111.75,-315354.6875],[890176.0,-293310.6875],[733780.625,-330780.1875],[640984.875,-232287.25]]",True
OAKBAT.cleanStatic,11,2,29,150148604,150153604,5000,legacy_stage0a,0.0,-5.002220859751105e-12,0.9999999999993018,1.0,1.0000012304072448,-1.1448454887606402e-07,1.0000007478081794,1.9279407659971765e-07,"[[559176.1875,42072.26171875],[751854.0625,102378.1328125],[1078396.75,37748.65234375],[1281723.75,46446.16796875],[1321201.0,-41037.03515625],[1259916.0,-79099.71875],[1014879.4375,4919.20703125],[763866.9375,-33525.17578125],[622254.8125,-40842.71484375]]","[[559173.9375,42071.96484375],[751851.9375,102378.015625],[1078396.25,37748.55859375],[1281723.25,46445.7734375],[1321201.625,-41037.4609375],[1259916.0,-79100.015625],[1014878.1875,4918.8984375],[763865.1875,-33525.21875],[622253.3125,-40842.5]]",True
OAKBAT.cleanStatic,11,2,30,150153604,150158604,5000,legacy_stage0a,0.0,-5.002220859751105e-12,0.9999999999995814,1.0,1.0000000733559997,7.277023978124926e-08,1.000003203882165,5.602131216346519e-08,"[[770710.5625,-11290.5107421875],[955604.4375,2888.81884765625],[1110525.0,-32897.0078125],[1271901.0,-41892.578125],[1357567.25,6795.40478515625],[1249379.5,-16614.36328125],[1185268.75,-48243.796875],[980000.0625,219.33160400390625],[859679.6875,-40580.28125]]","[[770708.875,-11290.7578125],[955601.875,2888.4921875],[1110522.75,-32897.00390625],[1271897.75,-41892.3828125],[1357563.0,6795.40625],[1249375.25,-16614.52734375],[1185264.625,-48243.56640625],[979995.3125,219.486328125],[859675.25,-40580.2109375]]",True
OAKBAT.cleanStatic,11,2,31,150158604,150163604,5000,legacy_stage0a,0.0,-5.002220859751105e-12,0.9999999999997561,1.0,0.9999993648871572,7.478169111124702e-07,1.000003421959228,-5.962815330994121e-07,"[[664853.9375,-498918.53125],[728079.5625,-547244.0],[779667.5625,-583681.3125],[872300.4375,-562038.4375],[946938.5625,-579786.5625],[976171.8125,-409213.96875],[886630.1875,-327944.71875],[714833.8125,-209101.265625],[497770.25,-136808.671875]]","[[664852.125,-498917.09375],[728076.8125,-547242.5625],[779665.5,-583679.125],[872297.5625,-562036.0],[946935.5,-579782.9375],[976168.5625,-409212.25],[886627.875,-327942.6875],[714831.5,-209099.6875],[497768.5,-136807.703125]]",True
OAKBAT.cleanStatic,11,2,32,150163604,150168604,5000,legacy_stage0a,0.0,-5.002220859751105e-12,0.9999999999995058,1.0,1.000000324097521,1.899533730121933e-07,1.000001780526023,2.6562222050857613e-07,"[[319703.0,-65691.2734375],[435796.5625,-137293.671875],[687703.125,-175898.921875],[896621.25,-268760.8125],[1105514.875,-196904.890625],[962808.875,-179048.890625],[744545.25,-235073.046875],[662431.0,-173699.921875],[548189.5,-172242.515625]]","[[319702.71875,-65691.21875],[435795.34375,-137293.5],[687700.875,-175898.828125],[896620.875,-268760.5625],[1105513.25,-196904.6875],[962807.625,-179048.859375],[744543.125,-235072.75],[662428.625,-173699.78125],[548188.4375,-172242.59375]]",True
OAKBAT.cleanStatic,11,2,33,150168604,150173604,5000,legacy_stage0a,0.0,-5.002220859751105e-12,0.9999999999998503,1.0,0.9999996743052338,-3.920088246922365e-08,1.0000036768099443,-9.078305126308387e-08,"[[514957.09375,-131689.359375],[751223.75,-165856.40625],[784448.75,-139809.46875],[987101.75,-101879.8984375],[1062278.875,-34131.796875],[1136463.25,-137174.25],[971777.5,-132129.78125],[807723.5,-58076.625],[635534.375,-31165.939453125]]","[[514955.625,-131688.546875],[751221.25,-165855.6875],[784445.4375,-139808.625],[987097.875,-101879.5078125],[1062274.625,-34131.60546875],[1136460.0,-137173.796875],[971773.3125,-132129.375],[807720.625,-58076.3125],[635532.1875,-31165.7734375]]",True
OAKBAT.cleanStatic,11,2,34,150173604,150178604,5000,legacy_stage0a,0.0,-5.002220859751105e-12,0.9999999999994423,1.0,1.000000866293748,-1.8146197021853144e-07,1.0000031146507762,-8.227223454961535e-08,"[[774265.125,-164914.28125],[974184.125,-68939.2890625],[1137111.75,-33482.94140625],[1319236.5,-44561.703125],[1446789.25,29122.548828125],[1458600.25,5879.19140625],[1284486.0,114212.4765625],[1059856.375,226839.53125],[797949.875,231621.21875]]","[[774263.0,-164913.5625],[974179.375,-68938.78125],[1137107.375,-33482.6171875],[1319231.5,-44561.484375],[1446786.0,29122.33984375],[1458597.75,5879.09765625],[1284482.625,114211.8671875],[1059851.5,226839.171875],[797946.875,231620.796875]]",True
OAKBAT.cleanStatic,11,2,35,150178604,150183604,5000,legacy_stage0a,0.0,-5.4569682106375694e-12,0.9999999999998325,1.0,0.9999998296284153,-1.3742027516878814e-07,1.000003857663597,-2.396661851814156e-07,"[[751513.625,-363439.6875],[799245.25,-337296.5625],[867223.125,-302698.125],[961983.0,-296910.4375],[1094888.75,-344599.5],[1062956.5,-249296.328125],[858270.25,-288343.9375],[689095.8125,-245913.796875],[413734.3125,-91795.2109375]]","[[751510.625,-363438.40625],[799241.625,-337295.3125],[867220.375,-302697.15625],[961979.5625,-296908.9375],[1094884.375,-344598.0],[1062952.5,-249294.34375],[858266.75,-288342.4375],[689093.25,-245912.671875],[413733.5,-91795.0]]",True
