evaluation,fold,block_size,sample_index,group_key,area,transmit_power_dbm,class_id,class_name,binary_class,raw_role,selected,final_role,selection_rank,selection_sha256
primary,0,32,2907,90,1,40,3,Meac,positive,test,false,balance_excluded,29,da14f939ceb5e0f59b8a916b034858aab4e335ede9363d7f3234fb651202fd81
primary,0,32,2908,90,1,40,3,Meac,positive,test,true,test,7,19bbe7764ae71344cbc4eacc085d51e2677dce46aed5c074818e4d18442e5328
primary,0,32,2909,90,1,40,3,Meac,positive,test,false,balance_excluded,31,e2d8b95236edbf329106cd3bf1553ccbb021fc4459ed0b214e77b5387703256a
primary,0,32,2910,90,1,40,3,Meac,positive,test,true,test,17,760dbb7b89e6a1916b9adfa27c1ddf7fe359eb12cceb3d8cbd79feae80259cbe
primary,0,32,2911,90,1,40,3,Meac,positive,test,true,test,0,0231af4debdde6759f9e26d0408c0277175d4e94dba6143d36f3c6c82c968360
primary,0,32,2912,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2913,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2914,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2915,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2916,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2917,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2918,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2919,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2920,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2921,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2922,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2923,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2924,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2925,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2926,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2927,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2928,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2929,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2930,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2931,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2932,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2933,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2934,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2935,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2936,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2937,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2938,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2939,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2940,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2941,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2942,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2943,91,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,2944,92,1,40,3,Meac,positive,train,false,balance_excluded,1362,bc786a068dba1d4abbc442fe7428bfd5d88436a004977d1ac846f5103d651b05
primary,0,32,2945,92,1,40,3,Meac,positive,train,false,balance_excluded,343,3120a1236ca26ba75626aefcf781727407bceb6fa4ec85b07000e0af4a64b898
primary,0,32,2946,92,1,40,3,Meac,positive,train,false,balance_excluded,114,0e7064a81315695f9a57504babd00224b557c464db7607cf8aba8b715bd5687a
primary,0,32,2947,92,1,40,3,Meac,positive,train,false,balance_excluded,279,28eccbc75878bab580d726b9036491ce87e615b113424542254c06fe79cbc618
primary,0,32,2948,92,1,40,3,Meac,positive,train,false,balance_excluded,121,0f3f953d72c2139a7f57a623b9df8fc0d8867605a776a175ace694124973ec9f
primary,0,32,2949,92,1,40,3,Meac,positive,train,true,train,54,06e0d709563f65d1d33b9b2c52a72a7a7cb015675a84e20006e9af3c664d63ec
primary,0,32,2950,92,1,40,3,Meac,positive,train,false,balance_excluded,394,3b3272c275b6e32a4f90e487c467d3254d157ce928f78e1ffb9ab17f22562eb3
primary,0,32,2951,92,1,40,3,Meac,positive,train,false,balance_excluded,436,408551f4fb6550749ee757e092cc003e1ac557b699fd66e2d177106bf96c385a
primary,0,32,2952,92,1,40,3,Meac,positive,train,false,balance_excluded,609,598d0f27f7ed3115550cf42a37c5716efdec4d6ac20f06ba409f7bf49f4478db
primary,0,32,2953,92,1,40,3,Meac,positive,train,false,balance_excluded,657,5f9b50a39c7339fe2fe9a83b54c154e3329dde862187146b10f1a0d4c2a3655d
primary,0,32,2954,92,1,40,3,Meac,positive,train,false,balance_excluded,973,8a2746137ab20518b637c4f2c5fb197f1b3765e1133b6215b830d4ce953f2c18
primary,0,32,2955,92,1,40,3,Meac,positive,train,false,balance_excluded,687,63931c01c11c87058014bf148952dcf49d0730042885f594de00d93950bb97d6
primary,0,32,2956,92,1,40,3,Meac,positive,train,false,balance_excluded,1291,b2a5aaf72cf8ac09acc854d1304bf134e3d326b2191046da952e4f85d2a5d739
primary,0,32,2957,92,1,40,3,Meac,positive,train,false,balance_excluded,587,56479a02ad5750c5b08372e9022bf1a419c38ee972810992b3b2dc1a06421782
primary,0,32,2958,92,1,40,3,Meac,positive,train,false,balance_excluded,1562,d7e1679336dad11755ff371cd4c6a645299a9f5f9d07f1ddb914dbab0f781423
primary,0,32,2959,92,1,40,3,Meac,positive,train,false,balance_excluded,832,76dcbcc2a2a35ef21d2709025d16c805c6ca4a3423c99990c091d2a5ef0c7f68
primary,0,32,2960,92,1,40,3,Meac,positive,train,false,balance_excluded,1207,a7d394999181fd5183e36489904e6c9382d57a9934cd9ecc18cfce1a07be7f88
primary,0,32,2961,92,1,40,3,Meac,positive,train,false,balance_excluded,1600,dbee37c83ef19372cbcc055288cc84ec062d751da8f74771ac7cab2bd1bfe1b9
primary,0,32,2962,92,1,40,3,Meac,positive,train,false,balance_excluded,257,2552c99be7419d6484a8cc0bf3dcf2ef2d0521efb9b7eb8a5337cc887cc4044d
primary,0,32,2963,92,1,40,3,Meac,positive,train,false,balance_excluded,1594,db6992a18d48fff33a60918b47d904c7ceca4bf105b2c5bbe88cb74351a8fc4f
primary,0,32,2964,92,1,40,3,Meac,positive,train,false,balance_excluded,1391,c0c8d3bef520a53ecab7e5baddd42d82a026cd357d76f6f22860c02afed3cbf2
primary,0,32,2965,92,1,40,3,Meac,positive,train,false,balance_excluded,1408,c41b18c21d451ba23943dd09f27c5e1d3ea1d2086ee1cfbbf82a77fc5a837585
primary,0,32,2966,92,1,40,3,Meac,positive,train,false,balance_excluded,1127,9d80d98400a923bf967e6589a158f2500b8484ee102c71386e73ab926905edea
primary,0,32,2967,92,1,40,3,Meac,positive,train,false,balance_excluded,285,299abdf2ebf80953705a3dcd30a138c94485ca98aace60c2697046082fffe180
primary,0,32,2968,92,1,40,3,Meac,positive,train,false,balance_excluded,1361,bc6273e506c3093bd614799e81f93c50b3c66def3db53663a01ca2123cba48df
primary,0,32,2969,92,1,40,3,Meac,positive,train,false,balance_excluded,381,398893e14b8fdaec4e7ca520348c03f77974338a04944bc11e8986644ed5b03c
primary,0,32,2970,92,1,40,3,Meac,positive,train,false,balance_excluded,1009,8e5985b2347ed8ea0df057e3e18c12ef9a60361030538079056890ab13a12e2a
primary,0,32,2971,92,1,40,3,Meac,positive,train,false,balance_excluded,1690,e7b3a862e34f3755de856f5785ce2772268858d86b3d545b37e5a32a0598f959
primary,0,32,2972,92,1,40,3,Meac,positive,train,false,balance_excluded,451,42453fd34dd5cd19a993b87fdf503c8f9e73b08fc6f49e58013f3de939daa976
primary,0,32,2973,92,1,40,3,Meac,positive,train,false,balance_excluded,1323,b769950b49ff5f99ad15bdde636860c7dec4ed85489bc1794eb3bb978774b171
primary,0,32,2974,92,1,40,3,Meac,positive,train,false,balance_excluded,1231,aba16a77d199f5b35c051c2d307e91166ad0afa79474a49c99b9e34a7be00dc2
primary,0,32,2975,92,1,40,3,Meac,positive,train,false,balance_excluded,494,474686081e45f92dfccdf6cca152ab131df6416bf10fed9805d58455408edbf8
primary,0,32,2976,93,1,40,3,Meac,positive,train,false,balance_excluded,241,2217753eeaf42feaefa146ebe0a924ac070e18232b238d7e7771aed2e167b049
primary,0,32,2977,93,1,40,3,Meac,positive,train,false,balance_excluded,284,2987f7127982243d30f3ef7eafa5ee6d4e7ec30c9c5ee09a4fc38c3f32c0199f
primary,0,32,2978,93,1,40,3,Meac,positive,train,false,balance_excluded,1664,e3f9fd2435a33dc26f16442b469edcb164dd49429841508b4368483439d35f75
primary,0,32,2979,93,1,40,3,Meac,positive,train,false,balance_excluded,1023,8f78c4706762aa0873fa23d67461333a815caf18652fcc824c5651e8a379070d
primary,0,32,2980,93,1,40,3,Meac,positive,train,false,balance_excluded,666,60678770d0760c49bf52cded85f9e04a8f258ce62884946713353561bdd44d1e
primary,0,32,2981,93,1,40,3,Meac,positive,train,false,balance_excluded,1631,e0225ea88349b4c1a075fe2582bbb2c76c6a5bd5267c0612e9c7081a08500522
primary,0,32,2982,93,1,40,3,Meac,positive,train,false,balance_excluded,1014,8e6da19e617d3ad72d793e55557699726d0b7f956d5001a3425bcec3cc353c49
primary,0,32,2983,93,1,40,3,Meac,positive,train,true,train,97,0c92624545d844a6506de822d80d04acd21bf062ac97414874552486a9851d1f
primary,0,32,2984,93,1,40,3,Meac,positive,train,false,balance_excluded,928,85aabad805bda8f0e69c2252d2c7aa62a2eb2f161847678574279e1b7979b1c6
primary,0,32,2985,93,1,40,3,Meac,positive,train,false,balance_excluded,1077,97cc2a50bbbee49b5b5b9630c683307d5651bed3959efb5fb7ca7193373dc2f1
primary,0,32,2986,93,1,40,3,Meac,positive,train,false,balance_excluded,1487,cdaece3289571c2dde8e813a80965e7096fe0ec7fc87253e573aedd8ac402553
primary,0,32,2987,93,1,40,3,Meac,positive,train,false,balance_excluded,651,5eceada733a6989f2491d1d6e52ea0bb3a3acfa7a90acbbfe13c55930c36404d
primary,0,32,2988,93,1,40,3,Meac,positive,train,false,balance_excluded,291,2a34185d92ec714deed62ef19414bcfe9f7cf09005c825718a3bd1a354033a2a
primary,0,32,2989,93,1,40,3,Meac,positive,train,false,balance_excluded,731,6afb2952a17bb09686c80aa9e0400402ab67aed00f658fa824bb809bc69420b0
primary,0,32,2990,93,1,40,3,Meac,positive,train,false,balance_excluded,373,383ee28789f9fce95d2eb28ea0fa4ff216dd09967865d41173f9ce37019a8572
primary,0,32,2991,93,1,40,3,Meac,positive,train,false,balance_excluded,486,4663ad67a65762e6ed50628b61b98bcba118e71383dd1e5c0d05fcbc84a5b417
primary,0,32,2992,93,1,40,3,Meac,positive,train,false,balance_excluded,598,57a80abcd47ad7f4f7139e60599e70b4875577e8119faa9f1b3c40414df4ad65
primary,0,32,2993,93,1,40,3,Meac,positive,train,false,balance_excluded,789,72779cd1d7d00700ecbcba54c4a64ccbe5020168df499cf2d5a4a72fb3dfa31b
primary,0,32,2994,93,1,40,3,Meac,positive,train,false,balance_excluded,1175,a2e00010f48425819283894a6aa3647f05524b40ae83352206794f6b39a237dd
primary,0,32,2995,93,1,40,3,Meac,positive,train,false,balance_excluded,1595,db77097edd2bc434d971ea2a9a936d3f1638dcab82afe63eeda55c5b3ba07dd7
primary,0,32,2996,93,1,40,3,Meac,positive,train,false,balance_excluded,866,7c914cda3b62ef637aaf3a9eb587ec645b1cd9381c9e6bee6cba1cab07398b5f
primary,0,32,2997,93,1,40,3,Meac,positive,train,false,balance_excluded,165,16009f0be2e0281cc699fe2309d7984578f47e11213585be5ad32bd4873de7f5
primary,0,32,2998,93,1,40,3,Meac,positive,train,false,balance_excluded,506,48e8e3c34f0dce56a4f082948bb8f32ca7b98cf692bc07a6deca45548d1379b3
primary,0,32,2999,93,1,40,3,Meac,positive,train,false,balance_excluded,223,20472931f7eea77f0b42914dbd1e74574ca91e1f80770469719f47682e37c578
primary,0,32,3000,93,1,40,3,Meac,positive,train,false,balance_excluded,164,15e1e692290c62487c4d311a1998f9be4cc88bddcfa3a724555e644d83c7c73b
primary,0,32,3001,93,1,40,3,Meac,positive,train,false,balance_excluded,410,3d756f030d2d9369506583f81a4e691f1ffa4769c90fb52ae63e4fa07bffb090
primary,0,32,3002,93,1,40,3,Meac,positive,train,false,balance_excluded,1722,eb391b9462bdbee273b2614cb5c5256a9b76bb1f472a97b9ed265eddfa2bcb61
primary,0,32,3003,93,1,40,3,Meac,positive,train,false,balance_excluded,706,66f0a32c0d9113c522aa6e2a89cf2e9c5dfdcb3b173a29892c04fd5b83d14ca0
primary,0,32,3004,93,1,40,3,Meac,positive,train,false,balance_excluded,1072,96b2d51f2d8a3a3a5c9d50ecb1c8812689b6472ecfe3cb66a4ff9641f08b1007
primary,0,32,3005,93,1,40,3,Meac,positive,train,false,balance_excluded,555,50681e434aecd68d0680df55da0d752b80135d7ce302fe4fae8b81739391522c
primary,0,32,3006,93,1,40,3,Meac,positive,train,false,balance_excluded,1399,c23104b4e711526e9b2825387b84b129ca28a9c424dd9fdbe6e9b27c36553dfa
primary,0,32,3007,93,1,40,3,Meac,positive,train,false,balance_excluded,153,14a067bcf7c09ff33fce73f7e22d3f1ce4c37a8ab179578b464a63c27b2377e6
primary,0,32,3008,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3009,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3010,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3011,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3012,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3013,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3014,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3015,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3016,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3017,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3018,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3019,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3020,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3021,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3022,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3023,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3024,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3025,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3026,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3027,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3028,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3029,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3030,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3031,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3032,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3033,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3034,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3035,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3036,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3037,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3038,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3039,94,1,40,3,Meac,positive,guard,false,guard,,
primary,0,32,3040,95,1,40,3,Meac,positive,test,true,test,26,bc35dcd82417d64072453f865618063443eb5c52382b0a6a90ca0ae589161868
primary,0,32,3041,95,1,40,3,Meac,positive,test,true,test,16,6a502852bb858c6bd02716d79fb00db238d53eff33a63eac142c14749271c733
primary,0,32,3042,95,1,40,3,Meac,positive,test,true,test,10,383371b595e78d487b27a96402eade9b48e170be0a2bcdd8c5bb4ef496843a91
primary,0,32,3043,95,1,40,3,Meac,positive,test,true,test,15,5cedf3fbdbbbb090ea0ca6acc39bc5f655b16979a4318437dae4c6a7c7a683a6
primary,0,32,3044,95,1,40,2,Prn,negative,test,true,test,6,1e39a61ddabf5b8dbd6fadc522e7fa2c3c63da8ec2d927c6d462517c9bae2955
primary,0,32,3045,95,1,40,2,Prn,negative,test,true,test,15,79379a417c509259bcb99587e78fcdfa204ad7d6362dd14a6f3fe3803519a909
primary,0,32,3046,95,1,40,2,Prn,negative,test,true,test,19,9192e242b071eb44e4052c4ef15436d5a997bc295a1a57709b7157d395717979
primary,0,32,3047,95,1,40,2,Prn,negative,test,true,test,10,46216bf0036d710afc3010e0201bdd5bf4bb815ddb5d48a2eb0eb4cde313de84
primary,0,32,3048,95,1,40,2,Prn,negative,test,true,test,13,588d54f9991935a8f059d532a9c51f1c3e7a915f66ba7076561942623186c0fc
primary,0,32,3049,95,1,40,2,Prn,negative,test,true,test,18,8b822da8514f44b49165d57f175c50bad9b921d859abc6cfbff54443434079e2
primary,0,32,3050,95,1,40,2,Prn,negative,test,true,test,27,f1193c2375e42ff6b92623354f967b84b3b6ae931a0752c37742f8be3ec9a74f
primary,0,32,3051,95,1,40,2,Prn,negative,test,true,test,25,f085e7fd202351ba7b5d07d128092376ba13bac89dce832b10bc78e1861bc970
primary,0,32,3052,95,1,40,2,Prn,negative,test,true,test,4,0d8077a85bae8295c88fa46aeead24e5260aeebca123f91bec95a934dc444c5c
primary,0,32,3053,95,1,40,2,Prn,negative,test,true,test,9,399f9d6f27e2eccdaa7c99663473464990dcdfa0ee17a017e8beb39e37689cd0
primary,0,32,3054,95,1,40,2,Prn,negative,test,true,test,1,00b2971efb87bb1c870a3fdda73fb8e26d0d5de774fc60c6966ca2a133ff6d60
primary,0,32,3055,95,1,40,2,Prn,negative,test,true,test,8,356a89402ba58acce33d224f13979764137bf290df83d4a1de86ae6eed1252ff
primary,0,32,3056,95,1,40,2,Prn,negative,test,true,test,3,058ce9bc09030ed4e370c50852dcd2a94998338d8881f091daf98e869d9782a9
primary,0,32,3057,95,1,40,2,Prn,negative,test,true,test,21,b87e36f57c948803530583dbc8817aa2c4593b7e0b9b32784c701920be2ba8e1
primary,0,32,3058,95,1,40,2,Prn,negative,test,true,test,0,005d92a18c67b24ee9928ab9d2b7494ef75f7a9e31e1a9402ede7efdc6cecd70
primary,0,32,3059,95,1,40,2,Prn,negative,test,true,test,24,efc1c70b8549d2f0eb3daed19959938eedfa63986fc271c56493b118ee5005a0
primary,0,32,3060,95,1,40,2,Prn,negative,test,true,test,26,f100c1eaffbe6e9b6dd7292f8549676a8d349a22a7c10fc8dad71a307a59cfce
primary,0,32,3061,95,1,40,2,Prn,negative,test,true,test,20,ae38e15dde6ed3348b73ad9e311a3aa0c8885802f04d9d7083f1920a130fd9c6
primary,0,32,3062,95,1,40,2,Prn,negative,test,true,test,2,035e4e7422c042c276005d60cd71f4dda2dbbf3bc4debb6e97c19a684272c851
primary,0,32,3063,95,1,40,2,Prn,negative,test,true,test,22,ce5d0e0ffde4a6de548c53069e64afb05a5652b41f04aaaccbea50d7321c205d
primary,0,32,3064,95,1,40,2,Prn,negative,test,true,test,12,4c95c741a7bef5c706ed2b46c0d86e39b855efce1e0d2b5f26eb8cbfafd6d7ec
primary,0,32,3065,95,1,40,2,Prn,negative,test,true,test,23,dd5ec1048904b08562ef12d5860d2828c72880d91b245881b3ca28aaa528a95f
primary,0,32,3066,95,1,40,2,Prn,negative,test,true,test,16,7a32e2328bf1bd27228d205f84be2c52a8826c28c02775a41e43d1ec237886f2
primary,0,32,3067,95,1,40,2,Prn,negative,test,true,test,17,83381cac46da4c5b6dcfe984d3c4ab06e1910b857ddb8765ed72fe224ad1d7a2
primary,0,32,3068,95,1,40,2,Prn,negative,test,true,test,5,167c5a61def2168da84f5696a0728e8fa2e229c0717f52adaf054cfde5a77d0e
primary,0,32,3069,95,1,40,2,Prn,negative,test,true,test,11,48b9d3c0be494a7460e14525fd10569570a8de58428dcdbca1df85e33d5c8ded
primary,0,32,3070,95,1,40,2,Prn,negative,test,true,test,7,2f35092bb581c3dda7aee087b87b92fe80844995bcc49be99fefe7e92e449403
primary,0,32,3071,95,1,40,2,Prn,negative,test,true,test,14,6e8e3c17997b9f9b13fbba499e6db3f925157520af6093035d01d02f23b09192
primary,0,32,3072,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3073,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3074,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3075,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3076,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3077,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3078,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3079,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3080,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3081,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3082,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3083,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3084,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3085,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3086,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3087,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3088,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3089,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3090,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3091,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3092,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3093,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3094,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3095,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3096,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3097,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3098,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3099,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3100,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3101,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3102,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3103,96,1,40,2,Prn,negative,guard,false,guard,,
primary,0,32,3104,97,1,40,2,Prn,negative,train,true,train,103,fff6d281c46d419284a3de42bfe49a435ffc70d26740fc1711c90b407f80bce5
primary,0,32,3105,97,1,40,2,Prn,negative,train,true,train,66,b10d2f3440b2fb931ad68901c8214be3e53296a5fdf3f9f6961abca050982668
primary,0,32,3106,97,1,40,2,Prn,negative,train,true,train,67,b2bfd098f14a844698c4ce54b86019def26396900bfd9789d35013348f397df4
primary,0,32,3107,97,1,40,2,Prn,negative,train,true,train,28,44b4ec64f08dc9802741d3cc59643a677639911bcf48052afbf521c972b12cac
primary,0,32,3108,97,1,40,2,Prn,negative,train,true,train,56,8849be33f87af237e0bca6afad6d29ae15a7eec667c363ea5e0281e0c043bb22
primary,0,32,3109,97,1,40,2,Prn,negative,train,true,train,47,711625dcfbebc1f1c1d77d819978a1a32b85eb43b916a4532fff15c9f9f0a950
primary,0,32,3110,97,1,40,2,Prn,negative,train,true,train,40,5a63663db129db2b7c13a9bde6f098ce3d7c1ba6a6018172057eaf22dee8cb0e
primary,0,32,3111,97,1,40,2,Prn,negative,train,true,train,54,7eedd6574e31af9bb4075b908c969cea13c89d2ea8769eab44400da5917b6cd9
primary,0,32,3112,97,1,40,2,Prn,negative,train,true,train,51,790a9909751fa1862831c7a8b0de516a05c764f1cfdec067507b7ea8b7923f91
primary,0,32,3113,97,1,40,2,Prn,negative,train,true,train,35,4dc52d5059514f34391d9d3433dc0f45e503c4ed33b2e7d69226ba49f12a113a
primary,0,32,3114,97,1,40,2,Prn,negative,train,true,train,93,edca6efc3fae9111c960a6130b52aca45cb9cfee6e6f6399cb028b5323897ac8
primary,0,32,3115,97,1,40,2,Prn,negative,train,true,train,79,d2fdca0c22bb7cde59d498f0746aee781c1eeb3758219bbd131790def2015c1d
primary,0,32,3116,97,1,40,2,Prn,negative,train,true,train,37,54230fc9d023be9fa109d83bf403612c3cbc635b80838bd44405371fb9baef6b
