sample_index,area,transmit_power_dbm,class_id,class_name,binary_class,reason
316,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
317,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
318,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
319,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
320,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
321,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
322,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
323,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
324,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
325,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
326,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
327,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
328,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
329,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
330,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
331,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
332,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
333,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
334,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
335,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
336,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
337,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
338,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
339,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
340,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
341,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
342,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
343,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
344,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
345,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
346,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
347,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
348,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
349,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
350,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
351,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
352,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
353,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
354,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
355,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
356,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
357,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
358,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
359,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
360,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
361,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
362,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
363,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
364,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
365,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
366,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
367,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
368,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
369,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
370,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
371,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
372,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
373,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
374,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
375,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
376,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
377,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
378,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
379,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
380,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
381,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
382,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
383,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
384,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
385,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
386,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
387,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
388,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
389,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
390,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
391,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
392,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
393,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
394,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
395,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
396,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
397,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
398,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
399,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
400,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
401,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
402,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
403,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
404,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
405,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
406,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
407,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
408,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
409,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
410,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
411,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
412,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
413,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
414,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
415,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
416,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
417,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
418,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
419,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
420,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
421,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
422,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
423,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
424,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
425,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
426,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
427,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
428,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
429,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
430,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
431,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
432,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
433,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
434,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
435,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
436,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
437,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
438,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
439,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
440,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
441,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
442,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
443,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
444,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
445,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
446,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
447,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
448,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
449,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
450,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
451,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
452,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
453,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
454,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
455,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
456,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
457,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
458,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
459,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
460,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
461,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
462,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
463,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
464,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
465,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
466,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
467,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
468,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
469,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
470,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
471,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
472,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
473,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
474,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
475,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
476,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
477,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
478,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
479,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
480,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
481,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
482,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
483,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
484,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
485,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
486,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
487,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
488,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
489,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
490,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
491,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
492,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
493,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
494,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
495,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
496,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
497,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
498,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
499,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
500,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
501,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
502,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
503,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
504,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
505,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
506,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
507,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
508,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
509,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
510,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
511,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
512,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
513,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
514,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
515,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
516,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
517,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
518,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
519,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
520,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
521,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
522,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
523,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
524,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
525,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
526,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
527,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
528,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
529,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
530,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
531,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
532,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
533,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
534,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
535,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
536,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
537,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
538,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
539,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
540,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
541,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
542,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
543,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
544,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
545,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
546,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
547,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
548,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
549,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
550,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
551,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
552,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
553,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
554,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
555,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
556,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
557,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
558,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
559,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
560,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
561,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
562,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
563,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
564,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
565,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
566,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
567,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
568,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
569,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
570,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
571,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
572,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
573,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
574,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
575,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
576,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
577,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
578,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
579,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
580,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
581,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
582,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
583,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
584,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
585,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
586,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
587,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
588,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
589,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
590,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
591,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
592,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
593,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
594,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
595,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
596,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
597,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
598,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
599,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
600,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
601,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
602,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
603,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
604,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
605,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
606,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
607,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
608,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
609,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
610,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
611,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
612,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
613,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
614,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
615,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
616,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
617,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
618,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
619,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
620,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
621,1,47,0,CW,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
622,1,47,1,Sweep,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
623,1,47,1,Sweep,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
624,1,47,1,Sweep,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
625,1,47,1,Sweep,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
626,1,47,1,Sweep,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
627,1,47,1,Sweep,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
628,1,47,1,Sweep,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
629,1,47,1,Sweep,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
630,1,47,1,Sweep,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
631,1,47,1,Sweep,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
