dataset,prn,subframe_start_bit,tow_s,subframe_id,word_position,previous_d29,previous_d30,d29,d30,parity_valid,transmitted_word_hex
OAKBAT.cleanStatic,10,9324,381834,4,4,1,0,0,0,True,0x2380ca4c
OAKBAT.cleanStatic,10,9324,381834,4,5,0,0,0,1,True,0x3f4d4015
OAKBAT.cleanStatic,10,9324,381834,4,6,0,1,0,1,True,0x17bcd389
OAKBAT.cleanStatic,10,9324,381834,4,7,0,1,0,0,True,0x29afb29c
OAKBAT.cleanStatic,10,9324,381834,4,8,0,0,1,0,True,0x022305fa
OAKBAT.cleanStatic,10,9324,381834,4,9,1,0,1,0,True,0x14719d56
OAKBAT.cleanStatic,10,9324,381834,4,10,1,0,0,0,True,0x05801364
OAKBAT.cleanStatic,10,9624,381840,5,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,9624,381840,5,2,0,1,0,0,True,0x20ecf290
OAKBAT.cleanStatic,10,9624,381840,5,3,0,0,1,1,True,0x10c572df
OAKBAT.cleanStatic,10,9624,381840,5,4,1,1,1,0,True,0x1c7c5096
OAKBAT.cleanStatic,10,9624,381840,5,5,1,0,1,1,True,0x3f518007
OAKBAT.cleanStatic,10,9624,381840,5,6,1,1,1,1,True,0x17bccd47
OAKBAT.cleanStatic,10,9624,381840,5,7,1,1,1,1,True,0x095a0d7f
OAKBAT.cleanStatic,10,9624,381840,5,8,1,1,0,0,True,0x38d4da9c
OAKBAT.cleanStatic,10,9624,381840,5,9,0,0,0,0,True,0x212b9ed0
OAKBAT.cleanStatic,10,9624,381840,5,10,0,0,0,0,True,0x3c3fe89c
OAKBAT.cleanStatic,10,9924,381846,1,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,9924,381846,1,2,0,1,0,0,True,0x20ecd66c
OAKBAT.cleanStatic,10,9924,381846,1,3,0,0,1,1,True,0x03140003
OAKBAT.cleanStatic,10,9924,381846,1,4,1,1,0,1,True,0x35555569
OAKBAT.cleanStatic,10,9924,381846,1,5,0,1,1,0,True,0x1555556a
OAKBAT.cleanStatic,10,9924,381846,1,6,1,0,0,1,True,0x2aaaaa95
OAKBAT.cleanStatic,10,9924,381846,1,7,0,1,0,1,True,0x3ffffedd
OAKBAT.cleanStatic,10,9924,381846,1,8,0,1,0,0,True,0x25a844ec
OAKBAT.cleanStatic,10,9924,381846,1,9,0,0,0,0,True,0x003fe490
OAKBAT.cleanStatic,10,9924,381846,1,10,0,0,0,0,True,0x36bf84dc
OAKBAT.cleanStatic,10,10224,381852,2,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,10224,381852,2,2,0,1,0,0,True,0x20ecb5fc
OAKBAT.cleanStatic,10,10224,381852,2,3,0,0,0,0,True,0x1a7ce7f0
OAKBAT.cleanStatic,10,10224,381852,2,4,0,0,1,1,True,0x0be07863
OAKBAT.cleanStatic,10,10224,381852,2,5,1,1,0,1,True,0x3196fd41
OAKBAT.cleanStatic,10,10224,381852,2,6,0,1,0,1,True,0x02a23f75
OAKBAT.cleanStatic,10,10224,381852,2,7,0,1,1,0,True,0x0be1ab76
OAKBAT.cleanStatic,10,10224,381852,2,8,1,0,1,1,True,0x0499286f
OAKBAT.cleanStatic,10,10224,381852,2,9,1,1,0,0,True,0x3ca8dc6c
OAKBAT.cleanStatic,10,10224,381852,2,10,0,0,0,0,True,0x17bb003c
OAKBAT.cleanStatic,10,10524,381858,3,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,10524,381858,3,2,0,1,0,0,True,0x20ec9474
OAKBAT.cleanStatic,10,10524,381858,3,3,0,0,1,1,True,0x000cf693
OAKBAT.cleanStatic,10,10524,381858,3,4,1,1,1,1,True,0x1e0fdd17
OAKBAT.cleanStatic,10,10524,381858,3,5,1,1,1,1,True,0x3ff7363b
OAKBAT.cleanStatic,10,10524,381858,3,6,1,1,1,1,True,0x2b8b4a4f
OAKBAT.cleanStatic,10,10524,381858,3,7,1,1,0,0,True,0x39691ae0
OAKBAT.cleanStatic,10,10524,381858,3,8,0,0,0,1,True,0x0afbc81d
OAKBAT.cleanStatic,10,10524,381858,3,9,0,1,1,0,True,0x0015c3ca
OAKBAT.cleanStatic,10,10524,381858,3,10,1,0,0,0,True,0x1a4038ac
OAKBAT.cleanStatic,10,10824,381864,4,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,10824,381864,4,2,0,1,0,0,True,0x20ec7384
OAKBAT.cleanStatic,10,10824,381864,4,3,0,0,1,0,True,0x16d0893e
OAKBAT.cleanStatic,10,10824,381864,4,4,1,0,1,1,True,0x2385e517
OAKBAT.cleanStatic,10,10824,381864,4,5,1,1,0,1,True,0x00a9fff5
OAKBAT.cleanStatic,10,10824,381864,4,6,0,1,1,1,True,0x17bcacbb
OAKBAT.cleanStatic,10,10824,381864,4,7,1,1,0,0,True,0x1eb51588
OAKBAT.cleanStatic,10,10824,381864,4,8,0,0,1,0,True,0x0550de56
OAKBAT.cleanStatic,10,10824,381864,4,9,1,0,1,1,True,0x0217bfcb
OAKBAT.cleanStatic,10,10824,381864,4,10,1,1,0,0,True,0x07c01674
OAKBAT.cleanStatic,10,11124,381870,5,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,11124,381870,5,2,0,1,0,0,True,0x20ec520c
OAKBAT.cleanStatic,10,11124,381870,5,3,0,0,1,1,True,0x110146ff
OAKBAT.cleanStatic,10,11124,381870,5,4,1,1,1,0,True,0x1c7d10a6
OAKBAT.cleanStatic,10,11124,381870,5,5,1,0,0,1,True,0x3f530025
OAKBAT.cleanStatic,10,11124,381870,5,6,0,1,0,0,True,0x17bc9518
OAKBAT.cleanStatic,10,11124,381870,5,7,0,0,1,1,True,0x01a1d543
OAKBAT.cleanStatic,10,11124,381870,5,8,1,1,0,0,True,0x1b47c00c
OAKBAT.cleanStatic,10,11124,381870,5,9,0,0,1,1,True,0x3862b77b
OAKBAT.cleanStatic,10,11124,381870,5,10,1,1,0,0,True,0x020003f8
OAKBAT.cleanStatic,10,11424,381876,1,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,11424,381876,1,2,0,1,0,0,True,0x20ec3608
OAKBAT.cleanStatic,10,11424,381876,1,3,0,0,1,1,True,0x03140003
OAKBAT.cleanStatic,10,11424,381876,1,4,1,1,0,1,True,0x35555569
OAKBAT.cleanStatic,10,11424,381876,1,5,0,1,1,0,True,0x1555556a
OAKBAT.cleanStatic,10,11424,381876,1,6,1,0,0,1,True,0x2aaaaa95
OAKBAT.cleanStatic,10,11424,381876,1,7,0,1,0,1,True,0x3ffffedd
OAKBAT.cleanStatic,10,11424,381876,1,8,0,1,0,0,True,0x25a844ec
OAKBAT.cleanStatic,10,11424,381876,1,9,0,0,0,0,True,0x003fe490
OAKBAT.cleanStatic,10,11424,381876,1,10,0,0,0,0,True,0x36bf84dc
OAKBAT.cleanStatic,10,11724,381882,2,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,11724,381882,2,2,0,1,0,0,True,0x20ec1560
OAKBAT.cleanStatic,10,11724,381882,2,3,0,0,0,0,True,0x1a7ce7f0
OAKBAT.cleanStatic,10,11724,381882,2,4,0,0,1,1,True,0x0be07863
OAKBAT.cleanStatic,10,11724,381882,2,5,1,1,0,1,True,0x3196fd41
OAKBAT.cleanStatic,10,11724,381882,2,6,0,1,0,1,True,0x02a23f75
OAKBAT.cleanStatic,10,11724,381882,2,7,0,1,1,0,True,0x0be1ab76
OAKBAT.cleanStatic,10,11724,381882,2,8,1,0,1,1,True,0x0499286f
OAKBAT.cleanStatic,10,11724,381882,2,9,1,1,0,0,True,0x3ca8dc6c
OAKBAT.cleanStatic,10,11724,381882,2,10,0,0,0,0,True,0x17bb003c
OAKBAT.cleanStatic,10,12024,381888,3,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,12024,381888,3,2,0,1,0,0,True,0x20ebf434
OAKBAT.cleanStatic,10,12024,381888,3,3,0,0,1,1,True,0x000cf693
OAKBAT.cleanStatic,10,12024,381888,3,4,1,1,1,1,True,0x1e0fdd17
OAKBAT.cleanStatic,10,12024,381888,3,5,1,1,1,1,True,0x3ff7363b
OAKBAT.cleanStatic,10,12024,381888,3,6,1,1,1,1,True,0x2b8b4a4f
OAKBAT.cleanStatic,10,12024,381888,3,7,1,1,0,0,True,0x39691ae0
OAKBAT.cleanStatic,10,12024,381888,3,8,0,0,0,1,True,0x0afbc81d
OAKBAT.cleanStatic,10,12024,381888,3,9,0,1,1,0,True,0x0015c3ca
OAKBAT.cleanStatic,10,12024,381888,3,10,1,0,0,0,True,0x1a4038ac
OAKBAT.cleanStatic,10,12324,381894,4,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,12324,381894,4,2,0,1,0,0,True,0x20ebd370
OAKBAT.cleanStatic,10,12324,381894,4,3,0,0,0,1,True,0x1725f82d
OAKBAT.cleanStatic,10,12324,381894,4,4,0,1,1,1,True,0x1c7a2bf7
OAKBAT.cleanStatic,10,12324,381894,4,5,1,1,1,0,True,0x00b07fc6
OAKBAT.cleanStatic,10,12324,381894,4,6,1,0,1,1,True,0x2843573b
OAKBAT.cleanStatic,10,12324,381894,4,7,1,1,0,0,True,0x286a6050
OAKBAT.cleanStatic,10,12324,381894,4,8,0,0,0,1,True,0x319ed0f1
OAKBAT.cleanStatic,10,12324,381894,4,9,0,1,1,1,True,0x3693af13
OAKBAT.cleanStatic,10,12324,381894,4,10,1,1,0,0,True,0x28000088
OAKBAT.cleanStatic,10,12624,381900,5,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,12624,381900,5,2,0,1,0,0,True,0x20ebb200
OAKBAT.cleanStatic,10,12624,381900,5,3,0,0,1,1,True,0x114bd01f
OAKBAT.cleanStatic,10,12624,381900,5,4,1,1,1,1,True,0x1c7e7457
OAKBAT.cleanStatic,10,12624,381900,5,5,1,1,0,1,True,0x00b1bfe9
OAKBAT.cleanStatic,10,12624,381900,5,6,0,1,1,1,True,0x17bcbfc7
OAKBAT.cleanStatic,10,12624,381900,5,7,1,1,1,1,True,0x09aacdab
OAKBAT.cleanStatic,10,12624,381900,5,8,1,1,1,0,True,0x37f81b12
OAKBAT.cleanStatic,10,12624,381900,5,9,1,0,0,1,True,0x09de0551
OAKBAT.cleanStatic,10,12624,381900,5,10,0,1,0,0,True,0x007ff984
OAKBAT.cleanStatic,10,12924,381906,1,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,12924,381906,1,2,0,1,0,0,True,0x20eb96fc
OAKBAT.cleanStatic,10,12924,381906,1,3,0,0,1,1,True,0x03140003
OAKBAT.cleanStatic,10,12924,381906,1,4,1,1,0,1,True,0x35555569
OAKBAT.cleanStatic,10,12924,381906,1,5,0,1,1,0,True,0x1555556a
OAKBAT.cleanStatic,10,12924,381906,1,6,1,0,0,1,True,0x2aaaaa95
OAKBAT.cleanStatic,10,12924,381906,1,7,0,1,0,1,True,0x3ffffedd
OAKBAT.cleanStatic,10,12924,381906,1,8,0,1,0,0,True,0x25a844ec
OAKBAT.cleanStatic,10,12924,381906,1,9,0,0,0,0,True,0x003fe490
OAKBAT.cleanStatic,10,12924,381906,1,10,0,0,0,0,True,0x36bf84dc
OAKBAT.cleanStatic,10,13224,381912,2,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,13224,381912,2,2,0,1,0,0,True,0x20eb7520
OAKBAT.cleanStatic,10,13224,381912,2,3,0,0,0,0,True,0x1a7ce7f0
OAKBAT.cleanStatic,10,13224,381912,2,4,0,0,1,1,True,0x0be07863
OAKBAT.cleanStatic,10,13224,381912,2,5,1,1,0,1,True,0x3196fd41
OAKBAT.cleanStatic,10,13224,381912,2,6,0,1,0,1,True,0x02a23f75
OAKBAT.cleanStatic,10,13224,381912,2,7,0,1,1,0,True,0x0be1ab76
OAKBAT.cleanStatic,10,13224,381912,2,8,1,0,1,1,True,0x0499286f
OAKBAT.cleanStatic,10,13224,381912,2,9,1,1,0,0,True,0x3ca8dc6c
OAKBAT.cleanStatic,10,13224,381912,2,10,0,0,0,0,True,0x17bb003c
OAKBAT.cleanStatic,10,13524,381918,3,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,13524,381918,3,2,0,1,0,0,True,0x20eb54a8
OAKBAT.cleanStatic,10,13524,381918,3,3,0,0,1,1,True,0x000cf693
OAKBAT.cleanStatic,10,13524,381918,3,4,1,1,1,1,True,0x1e0fdd17
OAKBAT.cleanStatic,10,13524,381918,3,5,1,1,1,1,True,0x3ff7363b
OAKBAT.cleanStatic,10,13524,381918,3,6,1,1,1,1,True,0x2b8b4a4f
OAKBAT.cleanStatic,10,13524,381918,3,7,1,1,0,0,True,0x39691ae0
OAKBAT.cleanStatic,10,13524,381918,3,8,0,0,0,1,True,0x0afbc81d
OAKBAT.cleanStatic,10,13524,381918,3,9,0,1,1,0,True,0x0015c3ca
OAKBAT.cleanStatic,10,13524,381918,3,10,1,0,0,0,True,0x1a4038ac
OAKBAT.cleanStatic,10,13824,381924,4,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,13824,381924,4,2,0,1,0,0,True,0x20eb3314
OAKBAT.cleanStatic,10,13824,381924,4,3,0,0,0,1,True,0x1e6aaaa9
OAKBAT.cleanStatic,10,13824,381924,4,4,0,1,1,0,True,0x1555556a
OAKBAT.cleanStatic,10,13824,381924,4,5,1,0,0,1,True,0x2aaaaa95
OAKBAT.cleanStatic,10,13824,381924,4,6,0,1,1,0,True,0x1555556a
OAKBAT.cleanStatic,10,13824,381924,4,7,1,0,0,1,True,0x2aaaaa95
OAKBAT.cleanStatic,10,13824,381924,4,8,0,1,1,0,True,0x1555556a
OAKBAT.cleanStatic,10,13824,381924,4,9,1,0,0,1,True,0x2aaaaa95
OAKBAT.cleanStatic,10,13824,381924,4,10,0,1,0,0,True,0x1555559c
OAKBAT.cleanStatic,10,14124,381930,5,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,14124,381930,5,2,0,1,0,0,True,0x20eb129c
OAKBAT.cleanStatic,10,14124,381930,5,3,0,0,1,1,True,0x1183f56b
OAKBAT.cleanStatic,10,14124,381930,5,4,1,1,0,0,True,0x1c7a19dc
OAKBAT.cleanStatic,10,14124,381930,5,5,0,0,1,0,True,0x3f4f0026
OAKBAT.cleanStatic,10,14124,381930,5,6,1,0,1,0,True,0x28438b7e
OAKBAT.cleanStatic,10,14124,381930,5,7,1,0,0,0,True,0x2bf4de78
OAKBAT.cleanStatic,10,14124,381930,5,8,0,0,1,0,True,0x34e0ab8a
OAKBAT.cleanStatic,10,14124,381930,5,9,1,0,1,0,True,0x2dfbfaee
OAKBAT.cleanStatic,10,14124,381930,5,10,1,0,0,0,True,0x387ff23c
OAKBAT.cleanStatic,10,14424,381936,1,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,14424,381936,1,2,0,1,0,0,True,0x20eaf61c
OAKBAT.cleanStatic,10,14424,381936,1,3,0,0,1,1,True,0x03140003
OAKBAT.cleanStatic,10,14424,381936,1,4,1,1,0,1,True,0x35555569
OAKBAT.cleanStatic,10,14424,381936,1,5,0,1,1,0,True,0x1555556a
OAKBAT.cleanStatic,10,14424,381936,1,6,1,0,0,1,True,0x2aaaaa95
OAKBAT.cleanStatic,10,14424,381936,1,7,0,1,0,1,True,0x3ffffedd
OAKBAT.cleanStatic,10,14424,381936,1,8,0,1,0,0,True,0x25a844ec
OAKBAT.cleanStatic,10,14424,381936,1,9,0,0,0,0,True,0x003fe490
OAKBAT.cleanStatic,10,14424,381936,1,10,0,0,0,0,True,0x36bf84dc
OAKBAT.cleanStatic,10,14724,381942,2,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,14724,381942,2,2,0,1,0,0,True,0x20ead574
OAKBAT.cleanStatic,10,14724,381942,2,3,0,0,0,0,True,0x1a7ce7f0
OAKBAT.cleanStatic,10,14724,381942,2,4,0,0,1,1,True,0x0be07863
OAKBAT.cleanStatic,10,14724,381942,2,5,1,1,0,1,True,0x3196fd41
OAKBAT.cleanStatic,10,14724,381942,2,6,0,1,0,1,True,0x02a23f75
OAKBAT.cleanStatic,10,14724,381942,2,7,0,1,1,0,True,0x0be1ab76
OAKBAT.cleanStatic,10,14724,381942,2,8,1,0,1,1,True,0x0499286f
OAKBAT.cleanStatic,10,14724,381942,2,9,1,1,0,0,True,0x3ca8dc6c
OAKBAT.cleanStatic,10,14724,381942,2,10,0,0,0,0,True,0x17bb003c
OAKBAT.cleanStatic,10,15024,381948,3,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,15024,381948,3,2,0,1,0,0,True,0x20eab404
OAKBAT.cleanStatic,10,15024,381948,3,3,0,0,1,1,True,0x000cf693
OAKBAT.cleanStatic,10,15024,381948,3,4,1,1,1,1,True,0x1e0fdd17
OAKBAT.cleanStatic,10,15024,381948,3,5,1,1,1,1,True,0x3ff7363b
OAKBAT.cleanStatic,10,15024,381948,3,6,1,1,1,1,True,0x2b8b4a4f
OAKBAT.cleanStatic,10,15024,381948,3,7,1,1,0,0,True,0x39691ae0
OAKBAT.cleanStatic,10,15024,381948,3,8,0,0,0,1,True,0x0afbc81d
OAKBAT.cleanStatic,10,15024,381948,3,9,0,1,1,0,True,0x0015c3ca
OAKBAT.cleanStatic,10,15024,381948,3,10,1,0,0,0,True,0x1a4038ac
OAKBAT.cleanStatic,10,15324,381954,4,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,15324,381954,4,2,0,1,0,0,True,0x20ea9340
OAKBAT.cleanStatic,10,15324,381954,4,3,0,0,0,0,True,0x17427fc4
OAKBAT.cleanStatic,10,15324,381954,4,4,0,0,0,1,True,0x23871a7d
OAKBAT.cleanStatic,10,15324,381954,4,5,0,1,1,1,True,0x00abbfef
OAKBAT.cleanStatic,10,15324,381954,4,6,1,1,1,0,True,0x17bcc55e
OAKBAT.cleanStatic,10,15324,381954,4,7,1,0,1,0,True,0x220042c2
OAKBAT.cleanStatic,10,15324,381954,4,8,1,0,1,1,True,0x1304eedf
OAKBAT.cleanStatic,10,15324,381954,4,9,1,1,1,0,True,0x3a063262
OAKBAT.cleanStatic,10,15324,381954,4,10,1,0,0,0,True,0x3e3fe934
OAKBAT.cleanStatic,10,15624,381960,5,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,15624,381960,5,2,0,1,0,0,True,0x20ea727c
OAKBAT.cleanStatic,10,15624,381960,5,3,0,0,1,1,True,0x11db8ecf
OAKBAT.cleanStatic,10,15624,381960,5,4,1,1,0,1,True,0x1c7e3b71
OAKBAT.cleanStatic,10,15624,381960,5,5,0,1,1,1,True,0x00b8bfcf
OAKBAT.cleanStatic,10,15624,381960,5,6,1,1,1,1,True,0x17bca48b
OAKBAT.cleanStatic,10,15624,381960,5,7,1,1,1,0,True,0x33e87cc2
OAKBAT.cleanStatic,10,15624,381960,5,8,1,0,0,0,True,0x276f21dc
OAKBAT.cleanStatic,10,15624,381960,5,9,0,0,0,0,True,0x249ce1cc
OAKBAT.cleanStatic,10,15624,381960,5,10,0,0,0,0,True,0x383ff58c
OAKBAT.cleanStatic,10,15924,381966,1,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,15924,381966,1,2,0,1,0,0,True,0x20ea5680
OAKBAT.cleanStatic,10,15924,381966,1,3,0,0,1,1,True,0x03140003
OAKBAT.cleanStatic,10,15924,381966,1,4,1,1,0,1,True,0x35555569
OAKBAT.cleanStatic,10,15924,381966,1,5,0,1,1,0,True,0x1555556a
OAKBAT.cleanStatic,10,15924,381966,1,6,1,0,0,1,True,0x2aaaaa95
OAKBAT.cleanStatic,10,15924,381966,1,7,0,1,0,1,True,0x3ffffedd
OAKBAT.cleanStatic,10,15924,381966,1,8,0,1,0,0,True,0x25a844ec
OAKBAT.cleanStatic,10,15924,381966,1,9,0,0,0,0,True,0x003fe490
OAKBAT.cleanStatic,10,15924,381966,1,10,0,0,0,0,True,0x36bf84dc
OAKBAT.cleanStatic,10,16224,381972,2,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,16224,381972,2,2,0,1,0,0,True,0x20ea3510
OAKBAT.cleanStatic,10,16224,381972,2,3,0,0,0,0,True,0x1a7ce7f0
OAKBAT.cleanStatic,10,16224,381972,2,4,0,0,1,1,True,0x0be07863
OAKBAT.cleanStatic,10,16224,381972,2,5,1,1,0,1,True,0x3196fd41
OAKBAT.cleanStatic,10,16224,381972,2,6,0,1,0,1,True,0x02a23f75
OAKBAT.cleanStatic,10,16224,381972,2,7,0,1,1,0,True,0x0be1ab76
OAKBAT.cleanStatic,10,16224,381972,2,8,1,0,1,1,True,0x0499286f
OAKBAT.cleanStatic,10,16224,381972,2,9,1,1,0,0,True,0x3ca8dc6c
OAKBAT.cleanStatic,10,16224,381972,2,10,0,0,0,0,True,0x17bb003c
OAKBAT.cleanStatic,10,16524,381978,3,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,16524,381978,3,2,0,1,0,0,True,0x20ea1498
OAKBAT.cleanStatic,10,16524,381978,3,3,0,0,1,1,True,0x000cf693
OAKBAT.cleanStatic,10,16524,381978,3,4,1,1,1,1,True,0x1e0fdd17
OAKBAT.cleanStatic,10,16524,381978,3,5,1,1,1,1,True,0x3ff7363b
OAKBAT.cleanStatic,10,16524,381978,3,6,1,1,1,1,True,0x2b8b4a4f
OAKBAT.cleanStatic,10,16524,381978,3,7,1,1,0,0,True,0x39691ae0
OAKBAT.cleanStatic,10,16524,381978,3,8,0,0,0,1,True,0x0afbc81d
OAKBAT.cleanStatic,10,16524,381978,3,9,0,1,1,0,True,0x0015c3ca
OAKBAT.cleanStatic,10,16524,381978,3,10,1,0,0,0,True,0x1a4038ac
OAKBAT.cleanStatic,10,16824,381984,4,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,16824,381984,4,2,0,1,0,0,True,0x20e9f338
OAKBAT.cleanStatic,10,16824,381984,4,3,0,0,0,1,True,0x1788eb8d
OAKBAT.cleanStatic,10,16824,381984,4,4,0,1,0,1,True,0x1c409f5d
OAKBAT.cleanStatic,10,16824,381984,4,5,0,1,1,0,True,0x00bbffc2
OAKBAT.cleanStatic,10,16824,381984,4,6,1,0,1,1,True,0x28435663
OAKBAT.cleanStatic,10,16824,381984,4,7,1,1,1,1,True,0x33aab6bf
OAKBAT.cleanStatic,10,16824,381984,4,8,1,1,0,0,True,0x1dc64c94
OAKBAT.cleanStatic,10,16824,381984,4,9,0,0,1,0,True,0x248b9b92
OAKBAT.cleanStatic,10,16824,381984,4,10,1,0,0,0,True,0x3a3ff424
OAKBAT.cleanStatic,10,17124,381990,5,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,17124,381990,5,2,0,1,0,0,True,0x20e9d2b0
OAKBAT.cleanStatic,10,17124,381990,5,3,0,0,1,0,True,0x120ada9e
OAKBAT.cleanStatic,10,17124,381990,5,4,1,0,0,1,True,0x238486b9
OAKBAT.cleanStatic,10,17124,381990,5,5,0,1,1,1,True,0x00ad7ffb
OAKBAT.cleanStatic,10,17124,381990,5,6,1,1,1,0,True,0x17bcb5b2
OAKBAT.cleanStatic,10,17124,381990,5,7,1,0,0,1,True,0x21270c3d
OAKBAT.cleanStatic,10,17124,381990,5,8,0,1,1,1,True,0x0161213b
OAKBAT.cleanStatic,10,17124,381990,5,9,1,1,0,1,True,0x3c2366e5
OAKBAT.cleanStatic,10,17124,381990,5,10,0,1,0,0,True,0x00fffc1c
OAKBAT.cleanStatic,10,17424,381996,1,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,17424,381996,1,2,0,1,0,0,True,0x20e9b6b4
OAKBAT.cleanStatic,10,17424,381996,1,3,0,0,1,1,True,0x03140003
OAKBAT.cleanStatic,10,17424,381996,1,4,1,1,0,1,True,0x35555569
OAKBAT.cleanStatic,10,17424,381996,1,5,0,1,1,0,True,0x1555556a
OAKBAT.cleanStatic,10,17424,381996,1,6,1,0,0,1,True,0x2aaaaa95
OAKBAT.cleanStatic,10,17424,381996,1,7,0,1,0,1,True,0x3ffffedd
OAKBAT.cleanStatic,10,17424,381996,1,8,0,1,0,0,True,0x25a844ec
OAKBAT.cleanStatic,10,17424,381996,1,9,0,0,0,0,True,0x003fe490
OAKBAT.cleanStatic,10,17424,381996,1,10,0,0,0,0,True,0x36bf84dc
OAKBAT.cleanStatic,10,17724,382002,2,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,17724,382002,2,2,0,1,0,0,True,0x20e995dc
OAKBAT.cleanStatic,10,17724,382002,2,3,0,0,0,0,True,0x1a7ce7f0
OAKBAT.cleanStatic,10,17724,382002,2,4,0,0,1,1,True,0x0be07863
OAKBAT.cleanStatic,10,17724,382002,2,5,1,1,0,1,True,0x3196fd41
OAKBAT.cleanStatic,10,17724,382002,2,6,0,1,0,1,True,0x02a23f75
OAKBAT.cleanStatic,10,17724,382002,2,7,0,1,1,0,True,0x0be1ab76
OAKBAT.cleanStatic,10,17724,382002,2,8,1,0,1,1,True,0x0499286f
OAKBAT.cleanStatic,10,17724,382002,2,9,1,1,0,0,True,0x3ca8dc6c
OAKBAT.cleanStatic,10,17724,382002,2,10,0,0,0,0,True,0x17bb003c
OAKBAT.cleanStatic,10,18024,382008,3,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,18024,382008,3,2,0,1,0,0,True,0x20e974e0
OAKBAT.cleanStatic,10,18024,382008,3,3,0,0,1,1,True,0x000cf693
OAKBAT.cleanStatic,10,18024,382008,3,4,1,1,1,1,True,0x1e0fdd17
OAKBAT.cleanStatic,10,18024,382008,3,5,1,1,1,1,True,0x3ff7363b
OAKBAT.cleanStatic,10,18024,382008,3,6,1,1,1,1,True,0x2b8b4a4f
OAKBAT.cleanStatic,10,18024,382008,3,7,1,1,0,0,True,0x39691ae0
OAKBAT.cleanStatic,10,18024,382008,3,8,0,0,0,1,True,0x0afbc81d
OAKBAT.cleanStatic,10,18024,382008,3,9,0,1,1,0,True,0x0015c3ca
OAKBAT.cleanStatic,10,18024,382008,3,10,1,0,0,0,True,0x1a4038ac
OAKBAT.cleanStatic,10,18324,382014,4,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,18324,382014,4,2,0,1,0,0,True,0x20e953a4
OAKBAT.cleanStatic,10,18324,382014,4,3,0,0,0,0,True,0x17d3bb08
OAKBAT.cleanStatic,10,18324,382014,4,4,0,0,0,0,True,0x23827ccc
OAKBAT.cleanStatic,10,18324,382014,4,5,0,0,1,0,True,0x3f4b4fce
OAKBAT.cleanStatic,10,18324,382014,4,6,1,0,0,0,True,0x284393f0
OAKBAT.cleanStatic,10,18324,382014,4,7,0,0,1,0,True,0x0c3f7aea
OAKBAT.cleanStatic,10,18324,382014,4,8,1,0,1,0,True,0x014f02aa
OAKBAT.cleanStatic,10,18324,382014,4,9,1,0,1,1,True,0x203a58ab
OAKBAT.cleanStatic,10,18324,382014,4,10,1,1,0,0,True,0x00c007ec
OAKBAT.cleanStatic,10,18624,382020,5,1,0,0,0,1,True,0x22c3260d
OAKBAT.cleanStatic,10,18624,382020,5,2,0,1,0,0,True,0x20e932d4
OAKBAT.cleanStatic,10,18624,382020,5,3,0,0,0,0,True,0x1243670c
OAKBAT.cleanStatic,10,18624,382020,5,4,0,0,0,1,True,0x2381bf35
OAKBAT.cleanStatic,10,18624,382020,5,5,0,1,1,1,True,0x00aeffe7
OAKBAT.cleanStatic,10,18624,382020,5,6,1,1,0,1,True,0x17bc7555
OAKBAT.cleanStatic,10,18624,382020,5,7,0,1,1,0,True,0x3ed9acc2
