row_type,dataset,scenario,prn,block_start_s,block_end_s,valid_prn_count,pair_count,pairs_1ms,pairs_20ms,pre_onset_pairs_1ms,pre_onset_pairs_20ms,post_onset_pairs_1ms,post_onset_pairs_20ms
block_support,TEXBAT,cleanStatic,,189.0,189.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,189.5,190.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,190.0,190.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,190.5,191.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,191.0,191.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,191.5,192.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,192.0,192.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,192.5,193.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,193.0,193.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,193.5,194.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,194.0,194.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,194.5,195.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,195.0,195.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,195.5,196.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,196.0,196.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,196.5,197.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,197.0,197.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,197.5,198.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,198.0,198.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,198.5,199.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,199.0,199.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,199.5,200.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,200.0,200.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,200.5,201.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,201.0,201.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,201.5,202.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,202.0,202.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,202.5,203.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,203.0,203.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,203.5,204.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,204.0,204.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,204.5,205.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,205.0,205.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,205.5,206.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,206.0,206.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,206.5,207.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,207.0,207.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,207.5,208.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,208.0,208.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,208.5,209.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,209.0,209.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,209.5,210.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,210.0,210.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,210.5,211.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,211.0,211.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,211.5,212.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,212.0,212.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,212.5,213.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,213.0,213.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,213.5,214.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,214.0,214.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,214.5,215.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,215.0,215.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,215.5,216.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,216.0,216.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,216.5,217.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,217.0,217.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,217.5,218.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,218.0,218.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,218.5,219.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,219.0,219.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,219.5,220.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,220.0,220.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,220.5,221.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,221.0,221.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,221.5,222.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,222.0,222.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,222.5,223.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,223.0,223.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,223.5,224.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,224.0,224.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,224.5,225.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,225.0,225.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,225.5,226.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,226.0,226.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,226.5,227.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,227.0,227.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,227.5,228.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,228.0,228.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,228.5,229.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,229.0,229.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,229.5,230.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,230.0,230.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,230.5,231.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,231.0,231.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,231.5,232.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,232.0,232.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,232.5,233.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,233.0,233.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,233.5,234.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,234.0,234.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,234.5,235.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,235.0,235.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,235.5,236.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,236.0,236.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,236.5,237.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,237.0,237.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,237.5,238.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,238.0,238.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,238.5,239.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,239.0,239.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,239.5,240.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,240.0,240.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,240.5,241.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,241.0,241.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,241.5,242.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,242.0,242.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,242.5,243.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,243.0,243.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,243.5,244.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,244.0,244.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,244.5,245.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,245.0,245.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,245.5,246.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,246.0,246.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,246.5,247.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,247.0,247.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,247.5,248.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,248.0,248.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,248.5,249.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,249.0,249.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,249.5,250.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,250.0,250.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,250.5,251.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,251.0,251.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,251.5,252.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,252.0,252.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,252.5,253.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,253.0,253.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,253.5,254.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,254.0,254.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,254.5,255.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,255.0,255.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,255.5,256.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,256.0,256.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,256.5,257.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,257.0,257.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,257.5,258.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,258.0,258.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,258.5,259.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,259.0,259.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,259.5,260.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,260.0,260.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,260.5,261.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,261.0,261.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,261.5,262.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,262.0,262.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,262.5,263.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,263.0,263.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,263.5,264.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,264.0,264.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,264.5,265.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,265.0,265.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,265.5,266.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,266.0,266.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,266.5,267.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,267.0,267.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,267.5,268.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,268.0,268.5,11,268,,,,,,
block_support,TEXBAT,cleanStatic,,268.5,269.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,269.0,269.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,269.5,270.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,270.0,270.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,270.5,271.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,271.0,271.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,271.5,272.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,272.0,272.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,272.5,273.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,273.0,273.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,273.5,274.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,274.0,274.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,274.5,275.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,275.0,275.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,275.5,276.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,276.0,276.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,276.5,277.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,277.0,277.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,277.5,278.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,278.0,278.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,278.5,279.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,279.0,279.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,279.5,280.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,280.0,280.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,280.5,281.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,281.0,281.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,281.5,282.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,282.0,282.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,282.5,283.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,283.0,283.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,283.5,284.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,284.0,284.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,284.5,285.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,285.0,285.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,285.5,286.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,286.0,286.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,286.5,287.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,287.0,287.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,287.5,288.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,288.0,288.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,288.5,289.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,289.0,289.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,289.5,290.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,290.0,290.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,290.5,291.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,291.0,291.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,291.5,292.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,292.0,292.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,292.5,293.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,293.0,293.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,293.5,294.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,294.0,294.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,294.5,295.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,295.0,295.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,295.5,296.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,296.0,296.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,296.5,297.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,297.0,297.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,297.5,298.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,298.0,298.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,298.5,299.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,299.0,299.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,299.5,300.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,300.0,300.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,300.5,301.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,301.0,301.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,301.5,302.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,302.0,302.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,302.5,303.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,303.0,303.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,303.5,304.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,304.0,304.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,304.5,305.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,305.0,305.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,305.5,306.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,306.0,306.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,306.5,307.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,307.0,307.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,307.5,308.0,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,308.0,308.5,11,275,,,,,,
block_support,TEXBAT,cleanStatic,,308.5,309.0,11,252,,,,,,
block_support,TEXBAT,cleanStatic,,309.0,309.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,309.5,310.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,310.0,310.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,310.5,311.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,311.0,311.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,311.5,312.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,312.0,312.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,312.5,313.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,313.0,313.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,313.5,314.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,314.0,314.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,314.5,315.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,315.0,315.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,315.5,316.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,316.0,316.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,316.5,317.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,317.0,317.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,317.5,318.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,318.0,318.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,318.5,319.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,319.0,319.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,319.5,320.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,320.0,320.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,320.5,321.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,321.0,321.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,321.5,322.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,322.0,322.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,322.5,323.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,323.0,323.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,323.5,324.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,324.0,324.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,324.5,325.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,325.0,325.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,325.5,326.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,326.0,326.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,326.5,327.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,327.0,327.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,327.5,328.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,328.0,328.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,328.5,329.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,329.0,329.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,329.5,330.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,330.0,330.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,330.5,331.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,331.0,331.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,331.5,332.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,332.0,332.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,332.5,333.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,333.0,333.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,333.5,334.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,334.0,334.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,334.5,335.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,335.0,335.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,335.5,336.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,336.0,336.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,336.5,337.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,337.0,337.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,337.5,338.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,338.0,338.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,338.5,339.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,339.0,339.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,339.5,340.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,340.0,340.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,340.5,341.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,341.0,341.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,341.5,342.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,342.0,342.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,342.5,343.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,343.0,343.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,343.5,344.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,344.0,344.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,344.5,345.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,345.0,345.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,345.5,346.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,346.0,346.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,346.5,347.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,347.0,347.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,347.5,348.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,348.0,348.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,348.5,349.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,349.0,349.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,349.5,350.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,350.0,350.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,350.5,351.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,351.0,351.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,351.5,352.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,352.0,352.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,352.5,353.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,353.0,353.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,353.5,354.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,354.0,354.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,354.5,355.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,355.0,355.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,355.5,356.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,356.0,356.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,356.5,357.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,357.0,357.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,357.5,358.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,358.0,358.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,358.5,359.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,359.0,359.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,359.5,360.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,360.0,360.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,360.5,361.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,361.0,361.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,361.5,362.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,362.0,362.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,362.5,363.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,363.0,363.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,363.5,364.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,364.0,364.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,364.5,365.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,365.0,365.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,365.5,366.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,366.0,366.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,366.5,367.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,367.0,367.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,367.5,368.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,368.0,368.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,368.5,369.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,369.0,369.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,369.5,370.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,370.0,370.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,370.5,371.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,371.0,371.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,371.5,372.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,372.0,372.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,372.5,373.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,373.0,373.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,373.5,374.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,374.0,374.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,374.5,375.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,375.0,375.5,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,375.5,376.0,10,250,,,,,,
block_support,TEXBAT,cleanStatic,,376.0,376.5,10,250,,,,,,
